Acct. No.	Source	Settlement	Security	Rate	Note	Name	Manual Invest. Cost	MV Ind.	Invest. Cap. G/L	Interest Portion	Description	Client No.	Cash Flow	Processing	Transaction	IA Code	Type	Symbol	Quantity	Price	Cur.	Total	Commission	Gains/Losses	Accrued Int.	Fees	Manual ACB	Cash Balance
300001-NA	DIV	11/30/2009	995321	1.00000000	AGF420 remplace DRIP OGF305	VALIDATIONS CALC	0.000		0.00	0.00	AGF CDN H/Y BD  /D/N	300001	0.00	01/25/2010	11/30/2009	BD88	Dividends	AGF420	44.352	6.150	CAD	0.00	0.00	0.00	0.00	0.00	0.000	155,900.97
300001-NA	DIV	11/30/2009	491520	1.00000000	Spin-Off du titre BCE vers NT 1.57*100 = 157	VALIDATIONS CALC	0.000		0.00	0.00	NORTEL NETWORKS CORP	300001	0.00	01/25/2010	11/30/2009	BD88	Dividends	NT	157	80.250	CAD	0.00	0.00	0.00	0.00	0.00	0.000	155,900.97
300001-NA	SPL	11/30/2009	491520	1.00000000	Split de 100 NT pour 200	VALIDATIONS CALC	0.000		0.00	0.00	NORTEL NETWORKS CORP	300001	0.00	01/25/2010	11/30/2009	BD88	Split	NT	100	0.000	CAD	0.00	0.00	0.00	0.00	0.00	0.000	155,900.97
300001-NA	VEN	11/18/2009	79538U	1.00000000	CALL SAP remplace CALL Transalta	VALIDATIONS CALC	0.000		0.00	0.00	CALL-100 SAP       APR@29	300001	0.00	01/25/2010	11/16/2009	BD88	Sell	SAP.DC	(1)	2.000	CAD	197.50	2.00	0.00	0.00	0.50	0.000	155,900.97
300001-NA	EXC	11/11/2009	240254	1.00000000	EP.UN remplace PVG	VALIDATIONS CALC	0.000		0.00	0.00	EPCOR POWER LPU         *	300001	0.00	01/25/2010	11/11/2009	BD88	Exchange	EP.UN	(100)	0.000	CAD	0.00	0.00	0.00	0.00	0.00	0.000	155,703.47
300001-NA	EXC	11/11/2009	145505	1.00000000	CPA.UN remplace Loblaws	VALIDATIONS CALC	0.000		0.00	0.00	CAPITAL POWER INCOME LPU	300001	0.00	01/25/2010	11/11/2009	BD88	Exchange	CPA.UN	100	0.000	CAD	0.00	0.00	0.00	0.00	0.00	0.000	155,703.47
300001-NA	ACH	11/05/2009	B87545	1.00000000	2e achat PROV CB	VALIDATIONS CALC	0.000		0.00	0.00	PROV B.C.     5.7% 18JN29	300001	0.00	01/25/2010	11/03/2009	BD88	Buy	B87545	10,000	112.000	CAD	(11,418.53)	112.00	0.00	(218.03)	0.50	0.000	155,703.47
300001-NA	DIV	11/01/2009	460009	1.00000000	DRIP NA	VALIDATIONS CALC	0.000		0.00	0.00	NATIONAL BANK OF CDA	300001	0.00	01/25/2010	11/01/2009	BD88	Dividends	NA	5	56.390	CAD	0.00	0.00	0.00	0.00	0.00	0.000	167,122.00
300001-NA	DIV	11/01/2009	460009	1.00000000	Dividende de NA	VALIDATIONS CALC	0.000		0.00	0.00	NATIONAL BANK OF CDA	300001	0.00	01/25/2010	11/01/2009	BD88	Dividends	NA	0	0.000	CAD	31.15	0.00	0.00	0.00	0.00	0.000	167,122.00
300001-NA	DIV	10/31/2009	995576	1.08000000	GGF412 remplace DRIP TRI375	VALIDATIONS CALC	0.000		0.00	0.00	BMOG US MNY MKT   /N	300001	0.00	01/25/2010	10/31/2009	BD88	Dividends	GGF412	3.331	10.000	USD	0.00	0.00	0.00	0.00	0.00	0.000	167,090.85
300001-NA	DIV	10/30/2009	986031	1.00000000	DRIP TML207 remplace OGF207	VALIDATIONS CALC	0.000		0.00	0.00	F/T MNY MKY       /N	300001	0.00	01/25/2010	10/30/2009	BD88	Dividends	TML204	0.834	10.000	CAD	0.00	0.00	0.00	0.00	0.00	0.000	167,090.85
300001-NA	DIV	10/30/2009	995321	1.00000000	AGF420 remplace DRIP OGF305	VALIDATIONS CALC	0.000		0.00	0.00	AGF CDN H/Y BD  /D/N	300001	0.00	01/25/2010	10/30/2009	BD88	Dividends	AGF420	43.555	6.110	CAD	0.00	0.00	0.00	0.00	0.00	0.000	167,090.85
300001-NA	ACH	11/02/2009	N49627	1.00000000	Achat CSB int. Courus	VALIDATIONS CALC	0.000		0.00	0.00	QUE FRB  R 5.20%M  14JL14	300001	0.00	01/25/2010	10/29/2009	BD88	Buy	N49627	1,000	100.000	CAD	(1,002.66)	10.00	0.00	(2.16)	0.50	0.000	167,090.85
300001-NA	ACH	10/30/2009	A10662	1.00000000	Achat pour CSB	VALIDATIONS CALC	0.000		0.00	0.00	CSB CS52        2%  1NV17	300001	0.00	01/25/2010	10/28/2009	BD88	Buy	CSBCS52	1,000	159.000	CAD	(1,590.50)	16.00	0.00	0.00	0.50	0.000	168,093.51
300001-NA	DIV	10/23/2009	679175	1.00000000	TCL.A remplace Dividende Noranda	VALIDATIONS CALC	0.000		0.00	0.00	TRANSCONTINENTAL CL-A SV	300001	0.00	01/25/2010	10/23/2009	BD88	Dividends	TCL.A	500	0.000	CAD	80.00	0.00	0.00	0.00	0.00	0.000	169,684.01
300001-NA	DIV	10/15/2009	070623	1.00000000	Dividende	VALIDATIONS CALC	0.000		0.00	0.00	BCE INC	300001	0.00	01/25/2010	10/15/2009	BD88	Dividends	BCE	0	0.000	CAD	40.50	0.00	0.00	0.00	0.00	0.000	169,604.01
300001-NA	DIV	10/14/2009	377331	1.00000000	Kraft remplace Div Dofasco	VALIDATIONS CALC	0.000		0.00	0.00	KRAFT FOODS INC CL-A	300001	0.00	01/25/2010	10/14/2009	BD88	Dividends	KFT	0	0.000	CAD	145.00	0.00	0.00	0.00	0.00	0.000	169,563.51
300001-NA	ACH	10/16/2009	285791	1.03000000	achat Glaxo	VALIDATIONS CALC	0.000		0.00	0.00	GLAXO SMITHKLINE-PLC-ADR	300001	0.00	01/25/2010	10/14/2009	BD88	Buy	GSK	100	40.000	USD	(4,160.50)	40.00	0.00	0.00	0.50	0.000	169,418.51
300001-NA	VEN	10/05/2009	78811Q	1.00000000	Vente d' un Put	VALIDATIONS CALC	0.000		0.00	0.00	PUT -100 NA        APR@50	300001	0.00	01/25/2010	10/01/2009	BD88	Sell	NA.PJ	(1)	2.090	CAD	206.41	2.09	0.00	0.00	0.50	0.000	173,579.01
300001-NA	DIV	09/30/2009	995576	1.07000000	GGF412 remplace DRIP TRI375	VALIDATIONS CALC	0.000		0.00	0.00	BMOG US MNY MKT   /N	300001	0.00	01/25/2010	09/30/2009	BD88	Dividends	GGF412	3.210	10.000	USD	0.00	0.00	0.00	0.00	0.00	0.000	173,372.60
300001-NA	DIV	09/30/2009	986031	1.00000000	DRIP TML207 remplace OGF207	VALIDATIONS CALC	0.000		0.00	0.00	F/T MNY MKY       /N	300001	0.00	01/25/2010	09/30/2009	BD88	Dividends	TML204	0.833	10.000	CAD	0.00	0.00	0.00	0.00	0.00	0.000	173,372.60
300001-NA	DIV	09/30/2009	995321	1.00000000	AGF420 remplace DRIP OGF305	VALIDATIONS CALC	0.000		0.00	0.00	AGF CDN H/Y BD  /D/N	300001	0.00	01/25/2010	09/30/2009	BD88	Dividends	AGF420	42.182	6.060	CAD	0.00	0.00	0.00	0.00	0.00	0.000	173,372.60
300001-NA	INT	09/15/2009	V61248	1.00000000	RSB intérêts	VALIDATIONS CALC	0.000		0.00	0.00	N45 CMBS-A2 4.636%15MR13M	300001	0.00	01/25/2010	09/15/2009	BD88	Interest	V61248	0	0.000	CAD	231.80	0.00	0.00	0.00	0.00	0.000	173,372.60
300001-NA	ACH	09/14/2009	679175	1.00000000	TCL.A remplace 2e Achat Noranda	VALIDATIONS CALC	0.000		0.00	0.00	TRANSCONTINENTAL CL-A SV	300001	0.00	01/25/2010	09/10/2009	BD88	Buy	TCL.A	500	10.000	CAD	(5,010.50)	10.00	0.00	0.00	0.50	0.000	173,140.80
300001-NA	ACH	09/14/2009	995321	1.00000000	AGF420 remplace OGF305	VALIDATIONS CALC	0.000		0.00	0.00	AGF CDN H/Y BD  /D/N	300001	0.00	01/25/2010	09/10/2009	BD88	Buy	AGF420	1,868.112	6.000	CAD	(11,208.67)	0.00	0.00	0.00	0.00	0.000	178,151.30
300001-NA	JNL	09/01/2009		1.00000000	correction intérêt mensuel	VALIDATIONS CALC	0.000		0.00	0.00	BALANCE ( CAD )	300001	(1,000.00)	01/25/2010	09/01/2009	BD88	Journal Entry	1CAD	0.00	0.000	CAD	(1,000.00)	0.00	0.00	0.00	0.00	0.000	189,359.97
300001-NA	DEP	09/01/2009		1.00000000	Depot	VALIDATIONS CALC	0.000		0.00	0.00	BALANCE ( CAD )	300001	8,100.00	01/25/2010	09/01/2009	BD88	Deposit	1CAD	0.00	0.000	CAD	8,100.00	0.00	0.00	0.00	0.00	0.000	190,359.97
300001-NA	REM	09/01/2009	A21479	1.00000000	Remb oblig. Gouv. Can	VALIDATIONS CALC	0.000		99.50	0.00	CANADA S-XT69 4.25% 1SP09	300001	0.00	01/25/2010	09/01/2009	BD88	Redemption	A21479	(10,000)	100.000	CAD	10,000.00	0.00	99.50	0.00	0.00	0.000	182,259.97
300001-NA	INT	09/01/2009	A21479	1.00000000	Intérêt échéance Canada	VALIDATIONS CALC	0.000		0.00	0.00	CANADA S-XT69 4.25% 1SP09	300001	0.00	01/25/2010	09/01/2009	BD88	Interest	A21479	0	0.000	CAD	212.50	0.00	0.00	0.00	0.00	0.000	172,259.97
300001-NA	DIV	08/31/2009	995576	1.09550000	GGF412 remplace DRIP TRI375	VALIDATIONS CALC	0.000		0.00	0.00	BMOG US MNY MKT   /N	300001	0.00	01/25/2010	08/31/2009	BD88	Dividends	GGF412	3.325	10.000	USD	0.00	0.00	0.00	0.00	0.00	0.000	172,047.47
300001-NA	INT	08/31/2009		1.00000000	Interet mensuel	VALIDATIONS CALC	0.000		0.00	0.00	BALANCE ( CAD )	300001	0.00	01/25/2010	08/31/2009	BD88	Interest	1CAD	0.00	0.000	CAD	325.56	0.00	0.00	0.00	0.00	0.000	172,047.47
300001-NA	DIV	08/31/2009	986031	1.00000000	DRIP TML207 remplace OGF207	VALIDATIONS CALC	0.000		0.00	0.00	F/T MNY MKY       /N	300001	0.00	01/25/2010	08/31/2009	BD88	Dividends	TML204	0.899	10.000	CAD	0.00	0.00	0.00	0.00	0.00	0.000	171,721.91
300001-NA	ACH	08/19/2009	R13369	1.10000000	Oblig ALCAN remplace NY Tel	VALIDATIONS CALC	0.000		0.00	0.00	ALCAN INC U$  5.2% 15JA14	300001	0.00	01/25/2010	08/17/2009	BD88	Buy	R13369	10,000	99.582	USD	(10,009.99)	99.00	0.00	944.53	0.50	0.000	171,721.91
300001-NA	ACH	08/19/2009	M80675	1.00000000	OER période oblig	VALIDATIONS CALC	0.000		0.00	0.00	PKG-HYQ-11% 15FB96-15AG20	300001	0.00	01/25/2010	08/17/2009	BD88	Buy	M80675	10,000	155.000	CAD	(15,512.46)	155.00	0.00	(11.96)	0.50	0.000	181,731.90
300001-NA	DIV	08/01/2009	460009	1.00000000	DRIP NA	VALIDATIONS CALC	0.000		0.00	0.00	NATIONAL BANK OF CDA	300001	0.00	01/25/2010	08/01/2009	BD88	Dividends	NA	5	58.110	CAD	0.00	0.00	0.00	0.00	0.00	0.000	197,244.36
300001-NA	DIV	08/01/2009	460009	1.00000000	Dividende de NA	VALIDATIONS CALC	0.000		0.00	0.00	NATIONAL BANK OF CDA	300001	0.00	01/25/2010	08/01/2009	BD88	Dividends	NA	0	0.000	CAD	19.45	0.00	0.00	0.00	0.00	0.000	197,244.36
300001-NA	DIV	07/31/2009	995576	1.07950000	GGF412 remplace DRIP TRI375	VALIDATIONS CALC	0.000		0.00	0.00	BMOG US MNY MKT   /N	300001	0.00	01/25/2010	07/31/2009	BD88	Dividends	GGF412	3.292	10.000	USD	0.00	0.00	0.00	0.00	0.00	0.000	197,224.91
300001-NA	DIV	07/31/2009	986031	1.00000000	DRIP TML207 remplace OGF207	VALIDATIONS CALC	0.000		0.00	0.00	F/T MNY MKY       /N	300001	0.00	01/25/2010	07/31/2009	BD88	Dividends	TML204	2.520	10.000	CAD	0.00	0.00	0.00	0.00	0.00	0.000	197,224.91
300001-NA	INT	07/31/2009		1.00000000	Interet mensuel	VALIDATIONS CALC	0.000		0.00	0.00	BALANCE ( CAD )	300001	0.00	01/25/2010	07/31/2009	BD88	Interest	1CAD	0.00	0.000	CAD	348.32	0.00	0.00	0.00	0.00	0.000	197,224.91
300001-NA	DIV	07/15/2009	070623	1.00000000	Dividende	VALIDATIONS CALC	0.000		0.00	0.00	BCE INC	300001	0.00	01/25/2010	07/15/2009	BD88	Dividends	BCE	0	0.000	CAD	38.50	0.00	0.00	0.00	0.00	0.000	196,876.59
300001-NA	DIV	07/14/2009	377331	1.00000000	Kraft remplace Div Dofasco	VALIDATIONS CALC	0.000		0.00	0.00	KRAFT FOODS INC CL-A	300001	0.00	01/25/2010	07/14/2009	BD88	Dividends	KFT	0	0.000	CAD	145.00	0.00	0.00	0.00	0.00	0.000	196,838.09
300001-NA	ACH	07/15/2009	086986	1.15000000	BAB remplace Brit-Air	VALIDATIONS CALC	0.000		0.00	0.00	BRITISH AIRWYS SPON ADR	300001	0.00	01/25/2010	07/13/2009	BD88	Buy	BAB	100	20.000	USD	(2,320.50)	20.00	0.00	0.00	0.50	0.000	196,693.09
300001-NA	ACH	07/10/2009	802708	1.00000000	CALL NA EXPIRE	VALIDATIONS CALC	0.000		0.00	0.00	CALL-100 NA        JAN@60	300001	0.00	01/25/2010	07/08/2009	BD88	Buy	NA.AL	10	1.690	CAD	(1,707.40)	16.90	0.00	0.00	0.50	0.000	199,013.59
300001-NA	ACH	07/06/2009	A12024	1.00000000	CSBCS54N remplace CSBCS47	VALIDATIONS CALC	0.000		0.00	0.00	CSB CS54 NCI  0.4%  1NV18	300001	0.00	01/25/2010	07/02/2009	BD88	Buy	CSBCS54N	1,000	135.000	CAD	(1,350.50)	13.50	0.00	0.00	0.50	0.000	200,720.99
300001-NA	DIV	06/30/2009	986031	1.00000000	DRIP TML207 remplace OGF207	VALIDATIONS CALC	0.000		0.00	0.00	F/T MNY MKY       /N	300001	0.00	01/25/2010	06/30/2009	BD88	Dividends	TML204	1.737	10.000	CAD	0.00	0.00	0.00	0.00	0.00	0.000	202,071.49
300001-NA	DIV	06/30/2009	995576	1.16250000	GGF412 remplace DRIP TRI375	VALIDATIONS CALC	0.000		0.00	0.00	BMOG US MNY MKT   /N	300001	0.00	01/25/2010	06/30/2009	BD88	Dividends	GGF412	3.257	10.000	USD	0.00	0.00	0.00	0.00	0.00	0.000	202,071.49
300001-NA	INT	06/30/2009		1.00000000	Interet mensuel	VALIDATIONS CALC	0.000		0.00	0.00	BALANCE ( CAD )	300001	0.00	01/25/2010	06/30/2009	BD88	Interest	1CAD	0.00	0.000	CAD	473.68	0.00	0.00	0.00	0.00	0.000	202,071.49
300001-NA	ACH	06/16/2009	040585	1.00000000	AOT remplace Netgraphe	VALIDATIONS CALC	0.000		0.00	0.00	ASCOT RES LTD	300001	0.00	01/25/2010	06/16/2009	BD88	Buy	AOT	10,000	0.500	CAD	(5,050.50)	50.00	0.00	0.00	0.50	0.000	201,597.81
300001-NA	DIV	06/15/2009	059960	1.00000000	Div ABX	VALIDATIONS CALC	0.000		0.00	0.00	BARRICK GOLD CORP	300001	0.00	01/25/2010	06/15/2009	BD88	Dividends	ABX	0	0.000	CAD	113.30	0.00	0.00	0.00	0.00	0.000	206,648.31
300001-NA	DIV	05/31/2009	995576	1.09500000	GGF412 remplace DRIP TRI375	VALIDATIONS CALC	0.000		0.00	0.00	BMOG US MNY MKT   /N	300001	0.00	01/25/2010	05/31/2009	BD88	Dividends	GGF412	3.283	10.000	USD	0.00	0.00	0.00	0.00	0.00	0.000	206,535.01
300001-NA	INT	05/31/2009		1.00000000	Interet mensuel	VALIDATIONS CALC	0.000		0.00	0.00	BALANCE ( CAD )	300001	0.00	01/25/2010	05/31/2009	BD88	Interest	1CAD	0.00	0.000	CAD	1,000.00	0.00	0.00	0.00	0.00	0.000	206,535.01
300001-NA	DIV	05/29/2009	986031	1.00000000	DRIP TML207 remplace OGF207	VALIDATIONS CALC	0.000		0.00	0.00	F/T MNY MKY       /N	300001	0.00	01/25/2010	05/29/2009	BD88	Dividends	TML204	3.684	10.000	CAD	0.00	0.00	0.00	0.00	0.00	0.000	205,535.01
300001-NA	EXC	05/28/2009	836139	1.00000000	LBIR remplace AXP.ir	VALIDATIONS CALC	0.000		0.00	0.00	I/R-YELLOW PAGES INCM T/*	300001	0.00	01/25/2010	05/28/2009	BD88	Exchange	YLO.IR	(100)	0.000	CAD	0.00	0.00	0.00	0.00	0.00	0.000	205,535.01
300001-NA	ACH	06/01/2009	388548	1.00000000	achat LB remmplace AXP.ir	VALIDATIONS CALC	0.000		0.00	0.00	LAURENTIAN BANK OF CANADA	300001	0.00	01/25/2010	05/28/2009	BD88	Buy	LB	100	30.000	CAD	(3,000.00)	0.00	0.00	0.00	0.00	0.000	205,535.01
300001-NA	DIV	05/28/2009	388548	1.00000000	Dividende pour 100	VALIDATIONS CALC	0.000		0.00	0.00	LAURENTIAN BANK OF CANADA	300001	0.00	01/25/2010	05/28/2009	BD88	Dividends	LB	0	0.000	CAD	34.00	0.00	0.00	0.00	0.00	0.000	208,535.01
300001-NA	RET	05/15/2009		1.00000000	retrait	VALIDATIONS CALC	0.000		0.00	0.00	BALANCE ( CAD )	300001	(5,000.00)	01/25/2010	05/15/2009	BD88	Withdrawal	1CAD	0.00	0.000	CAD	(5,000.00)	0.00	0.00	0.00	0.00	0.000	208,501.01
300001-NA	DIV	05/15/2009	162064	1.00000000	CITI remplace Div Royal Bk	VALIDATIONS CALC	0.000		0.00	0.00	CITIGROUP INC 1/1000 PF-T	300001	0.00	01/25/2010	05/15/2009	BD88	Dividends	C.PR.I	500	0.000	CAD	406.25	0.00	0.00	0.00	0.00	0.000	213,501.01
300001-NA	REM	05/14/2009	A02479	1.00000000	Remb bon du trésor CAD	VALIDATIONS CALC	0.000		0.00	3.50	CDA TREAS BILL     14MY09	300001	0.00	01/25/2010	05/14/2009	BD88	Redemption	A02479	(10,000)	100.000	CAD	10,000.00	0.00	0.00	0.00	0.00	0.000	213,094.76
300001-NA	DIV	04/30/2009	986031	1.00000000	DRIP TML207 remplace OGF207	VALIDATIONS CALC	0.000		0.00	0.00	F/T MNY MKY       /N	300001	0.00	01/25/2010	04/30/2009	BD88	Dividends	TML204	4.675	10.000	CAD	0.00	0.00	0.00	0.00	0.00	0.000	203,094.76
300001-NA	DIV	04/30/2009	995576	1.19450000	GGF412 remplace DRIP TRI375	VALIDATIONS CALC	0.000		0.00	0.00	BMOG US MNY MKT   /N	300001	0.00	01/25/2010	04/30/2009	BD88	Dividends	GGF412	3.175	10.000	USD	0.00	0.00	0.00	0.00	0.00	0.000	203,094.76
300001-NA	INT	04/30/2009		1.00000000	Interet mensuel	VALIDATIONS CALC	0.000		0.00	0.00	BALANCE ( CAD )	300001	0.00	01/25/2010	04/30/2009	BD88	Interest	1CAD	0.00	0.000	CAD	1,000.00	0.00	0.00	0.00	0.00	0.000	203,094.76
300001-NA	ACH	04/22/2009	599751	1.00000000	Achat SAP pour CALL	VALIDATIONS CALC	0.000		0.00	0.00	SAPUTO INC	300001	0.00	01/25/2010	04/20/2009	BD88	Buy	SAP	500	21.000	CAD	(10,521.50)	21.00	0.00	0.00	0.50	0.000	202,094.76
300001-NA	ACH	04/21/2009	677200	1.00000000	Achat Transalta	VALIDATIONS CALC	0.000		0.00	0.00	TRANSALTA CORP	300001	0.00	01/25/2010	04/17/2009	BD88	Buy	TA	200	19.000	CAD	(3,819.50)	19.00	0.00	0.00	0.50	0.000	212,616.26
300001-NA	ACH	04/20/2009	V61248	1.00000000	RSB période obligation	VALIDATIONS CALC	0.000		0.00	0.00	N45 CMBS-A2 4.636%15MR13M	300001	0.00	01/25/2010	04/16/2009	BD88	Buy	V61248	10,000	97.000	CAD	(9,918.08)	97.00	0.00	(3,120.75)	0.50	0.000	216,435.76
300001-NA	REM	04/14/2009	P45616	1.21000000	Export 20090414 remplace Remb bon du trésor US	VALIDATIONS CALC	0.000		(515.00)	266.50	EXPORT DEV C/P U$  14AP09	300001	0.00	01/25/2010	04/14/2009	BD88	Redemption	P45616	(10,000)	100.000	USD	12,100.00	0.00	(515.00)	0.00	0.00	0.000	226,353.84
300001-NA	ACH	04/10/2009	416516	1.00000000	Achat MFC pour option MFC	VALIDATIONS CALC	0.000		0.00	0.00	MANULIFE FINANCIAL CORP	300001	0.00	01/25/2010	04/09/2009	BD88	Buy	MFC	100	17.000	CAD	(1,717.50)	17.00	0.00	0.00	0.50	0.000	214,253.84
300001-NA	ACH	04/13/2009	880516	1.00000000	CWB.WT remplace Bon de souscription  WTS Nortel	VALIDATIONS CALC	0.000		0.00	0.00	WTS-CDN WESTERN BK 2MAR14	300001	0.00	01/25/2010	04/09/2009	BD88	Buy	CWB.WT	100	4.000	CAD	(404.50)	4.00	0.00	0.00	0.50	0.000	215,971.34
300001-NA	ACH	04/09/2009	993928	1.23000000	CIG580 remplace CIG492	VALIDATIONS CALC	0.000		0.00	0.00	CI GL VAL U$    /D/N	300001	0.00	01/25/2010	04/07/2009	BD88	Buy	CIG580	100.000	7.150	USD	(893.15)	7.15	0.00	0.00	0.00	0.000	216,375.84
300001-NA	ACH	04/09/2009	975243	1.00000000	FID259 remplace FRONT FID257	VALIDATIONS CALC	0.000		0.00	0.00	FID GL ASST ALLC-S/N	300001	0.00	01/25/2010	04/07/2009	BD88	Buy	FID259	101.564	6.550	CAD	(671.79)	6.55	0.00	0.00	0.00	0.000	217,268.99
300001-NA	ACH	04/09/2009	M85972	1.00000000	PRIN-QUEBEC remplace coupons PRIN-Bell	VALIDATIONS CALC	0.000		0.00	0.00	PRIN-QUEBEC         1AP26	300001	0.00	01/25/2010	04/07/2009	BD88	Buy	M85972	10,000	37.000	CAD	(3,700.50)	47.00	0.00	0.00	0.50	0.000	217,940.78
300001-NA	ACH	04/09/2009	832566	1.00000000	CALL MFC remplace CALL BCE	VALIDATIONS CALC	0.000		0.00	0.00	CALL-100 MFC'11     JAN@9	300001	0.00	01/25/2010	04/07/2009	BD88	Buy	VCF.AZ	1	10.000	CAD	(1,010.50)	10.00	0.00	0.00	0.50	0.000	221,641.28
300001-NA	ACH	04/07/2009	994506	1.00000000	Achat Fonds FID581	VALIDATIONS CALC	0.000		0.00	0.00	FID CDN A/ALLOC  D/N	300001	0.00	01/25/2010	04/03/2009	BD88	Buy	FID581	146.341	20.500	CAD	(3,000.00)	0.00	0.00	0.00	0.00	0.000	222,651.78
300001-NA	ACH	04/07/2009	986031	1.00000000	TML204 remplace OGF207	VALIDATIONS CALC	0.000		0.00	0.00	F/T MNY MKY       /N	300001	0.00	01/25/2010	04/03/2009	BD88	Buy	TML204	1,000.000	10.000	CAD	(10,000.00)	0.00	0.00	0.00	0.00	0.000	225,651.78
300001-NA	ACH	04/07/2009	460009	1.00000000	Achat NA	VALIDATIONS CALC	0.000		0.00	0.00	NATIONAL BANK OF CDA	300001	0.00	01/25/2010	04/03/2009	BD88	Buy	NA	500	42.500	CAD	(21,292.50)	42.00	0.00	0.00	0.50	0.000	235,651.78
300001-NA	ACH	04/07/2009	950680	1.23000000	BMG101 remplace MFC737	VALIDATIONS CALC	0.000		0.00	0.00	BMG BULLION U$    /N	300001	0.00	01/25/2010	04/03/2009	BD88	Buy	BMG101	500.000	7.400	USD	(4,551.00)	0.00	0.00	0.00	0.00	0.000	256,944.28
300001-NA	ACH	04/07/2009	995576	1.23000000	GGF412 remplace TRI375	VALIDATIONS CALC	0.000		0.00	0.00	BMOG US MNY MKT   /N	300001	0.00	01/25/2010	04/03/2009	BD88	Buy	GGF412	950.000	10.000	USD	(11,780.00)	95.00	0.00	0.00	0.00	0.000	261,495.28
300001-NA	ACH	04/07/2009	A14002	1.00000000	Achat OEC (comp.)	VALIDATIONS CALC	0.000		0.00	0.00	CPB CS3 NCI   2.5%  1NV18	300001	0.00	01/25/2010	04/03/2009	BD88	Buy	CPBCS3N	10,000	143.398	CAD	(14,340.80)	144.00	0.00	(0.50)	0.50	0.000	273,275.28
300001-NA	ACH	04/07/2009	B87545	1.00000000	Achat PROV CB	VALIDATIONS CALC	0.000		0.00	0.00	PROV B.C.     5.7% 18JN29	300001	0.00	01/25/2010	04/03/2009	BD88	Buy	B87545	10,000	108.700	CAD	(11,215.01)	108.00	0.00	(344.51)	0.50	0.000	287,616.08
300001-NA	ACH	04/07/2009	M85539	1.00000000	OER période coupon	VALIDATIONS CALC	0.000		0.00	0.00	PKG-QUE  9%   1AP12-1AP26	300001	0.00	01/25/2010	04/03/2009	BD88	Buy	M85539	10,000	120.000	CAD	(12,000.50)	120.00	0.00	0.00	0.50	0.000	298,831.09
300001-NA	ACH	04/07/2009	M61475	1.00000000	OER remplace RSB période coupon	VALIDATIONS CALC	0.000		0.00	0.00	PKG-ONT 9.5%  2JN18-2JN25	300001	0.00	01/25/2010	04/03/2009	BD88	Buy	M61475	10,000	80.000	CAD	(8,000.50)	80.00	0.00	0.00	0.50	0.000	310,831.59
300001-NA	ACH	04/07/2009	M22762	1.23000000	INT-HYDRO QUE remplace TIGR USD	VALIDATIONS CALC	0.000		0.00	0.00	INT-HYDRO QUE  U$  13JA13	300001	0.00	01/25/2010	04/03/2009	BD88	Buy	M22762	20,000	88.500	USD	(21,771.50)	177.00	0.00	0.00	0.50	0.000	318,832.09
300001-NA	ACH	04/07/2009	070623	1.00000000	Achat BCE pour spin-off	VALIDATIONS CALC	0.000		0.00	0.00	BCE INC	300001	0.00	01/25/2010	04/03/2009	BD88	Buy	BCE	100	26.000	CAD	(2,600.50)	26.00	0.00	0.00	0.50	0.000	340,603.59
300001-NA	ACH	04/07/2009	162064	1.23000000	CITI remplace Preferred Bk Royal	VALIDATIONS CALC	0.000		0.00	0.00	CITIGROUP INC 1/1000 PF-T	300001	0.00	01/25/2010	04/03/2009	BD88	Buy	C.PR.I	500	28.000	USD	(17,500.50)	280.00	0.00	0.00	0.50	0.000	343,204.09
300001-NA	ACH	04/07/2009	221374	1.23000000	achat Walt Disney	VALIDATIONS CALC	0.000		0.00	0.00	DISNEY WALT COMPANY	300001	0.00	01/25/2010	04/03/2009	BD88	Buy	DIS	500	20.000	USD	(12,500.50)	200.00	0.00	0.00	0.50	0.000	360,704.59
300001-NA	REC	04/03/2009	550160	1.00000000	Réception POW	VALIDATIONS CALC	0.000		0.00	0.00	POWER CORP OF CANADA SV	300001	20,720.00	01/25/2010	04/03/2009	BD88	Receipt	POW	1,000	41.990	CAD	0.00	0.00	0.00	0.00	0.00	0.000	373,205.09
300001-NA	REC	04/03/2009	377331	1.00000000	Kraft remplace Dofasco Réception contre paiement	VALIDATIONS CALC	0.000		0.00	0.00	KRAFT FOODS INC CL-A	300001	0.00	01/25/2010	04/03/2009	BD88	Receipt	KFT	500	23.810	CAD	(10,000.00)	0.00	0.00	0.00	0.00	0.000	373,205.09
300001-NA	ACH	04/06/2009	A02479	1.00000000	Achat bon du trésor CAD remb	VALIDATIONS CALC	0.000		0.00	0.00	CDA TREAS BILL     14MY09	300001	0.00	01/25/2010	04/02/2009	BD88	Buy	A02479	10,000	99.960	CAD	(9,996.50)	99.96	0.00	0.00	0.50	0.000	383,205.09
300001-NA	ACH	04/01/2009	P45616	1.26000000	EXPORT P45616 remplace bon du trésor US remb	VALIDATIONS CALC	0.000		0.00	0.00	EXPORT DEV C/P U$  14AP09	300001	0.00	01/25/2010	04/01/2009	BD88	Buy	P45616	10,000	98.000	USD	(12,348.50)	123.48	0.00	0.00	0.50	0.000	393,201.59
