Titre	Taux	Source	Règlement	Portion de l'intérêt	Note	Nom	No client	Mouv. d'enc.	Invest. unit. manuel	Ind. VM	G/P cap. investi	Description	Traitement	Transaction	Code de CP	Type	Symbole	Quantité	Prix	Total	Commission	Gains/Pertes	Int. courus	Frais	PBR manuel	Solde	No de compte
599751	1,00000000	VEN	2009/12/24	0,00	SAP remplace Transalta suite à l'assignation	VALIDATIONS CALC	300001	0,00	0,000		926,20	SAPUTO INC	2010/01/25	2009/12/22	BD88	Vente	SAP	(100)	30,000	3 030,50	30,00	926,20	0,00	0,50	0,000	100 902,91	300001-NA
79538U	1,00000000	ASS	2009/12/22	0,00	Assignation CALL SAP	VALIDATIONS CALC	300001	0,00	0,000		197,50	CALL-100 SAP       AVR@29	2010/01/25	2009/12/22	BD88	Assignation	SAP.DC	1	0,000	0,00	0,00	197,50	0,00	0,00	0,000	97 872,41	300001-NA
995321	1,00000000	VEN	2009/12/22	0,00	AGF420 remplace Fond ODONNEL	VALIDATIONS CALC	300001	0,00	0,000		956,88	AGF OBL CDN R/E /S/N	2010/01/25	2009/12/18	BD88	Vente	AGF420	(1 998,201)	6,150	12 165,55	122,88	162,37	0,00	0,50	0,000	97 872,41	300001-NA
B87545	1,00000000	INT	2009/12/18	0,00	Interet PROV C.B. 5.7%18JN29	VALIDATIONS CALC	300001	0,00	0,000		0,00	PROV C.B.     5.7% 18JN29	2010/01/25	2009/12/18	BD88	Intérêts	B87545	0	0,000	285,00	0,00	0,00	0,00	0,00	0,000	85 706,86	300001-NA
306362	1,00000000	JNL	2009/12/17	0,00	CGI remplace Correction AXCAN	VALIDATIONS CALC	300001	1 421,00	0,000		0,00	CGI GROUP INC-A SV	2010/01/25	2009/12/17	BD88	Journal	GIB.A	100	0,000	0,00	0,00	0,00	0,00	0,00	0,000	85 421,86	300001-NA
882147	1,00000000	ACH	2009/12/18	0,00	WTS-CITADEL remplace WTS Cambior	VALIDATIONS CALC	300001	0,00	0,000		0,00	WTS-CITADEL INCM T/U2DC11	2010/01/25	2009/12/16	BD88	Achat	CTF.WT	10 000	0,330	(3 333,50)	33,00	0,00	0,00	0,50	0,000	85 421,86	300001-NA
306362	1,00000000	ACH	2009/12/18	0,00	CGI remplace AXCAN - Test de correction	VALIDATIONS CALC	300001	0,00	0,000		0,00	CGI GROUP INC-A SV	2010/01/25	2009/12/16	BD88	Achat	GIB.A	100	14,250	(2 879,00)	28,50	0,00	0,00	0,50	0,000	88 755,36	300001-NA
059960	1,00000000	DIV	2009/12/15	0,00	Div ABX	VALIDATIONS CALC	300001	0,00	0,000		0,00	BARRICK GOLD CORP	2010/01/25	2009/12/15	BD88	Dividendes	ABX	0	0,000	106,05	0,00	0,00	0,00	0,00	0,000	91 634,36	300001-NA
Y23105	1,00000000	ACH	2009/12/15	0,00	FRANCE EUR remplace Bundes	VALIDATIONS CALC	300001	0,00	0,000		0,00	FRANCE EUR(OAT)3.4%25JL29	2010/01/25	2009/12/11	BD88	Achat	Y23105	10 000	227,000	(22 922,66)	227,00	0,00	(222,16)	0,50	0,000	91 528,31	300001-NA
L05144	1,00000000	ACH	2009/12/11	0,00	ACC BANC remplace bon du trésor CAD	VALIDATIONS CALC	300001	0,00	0,000		0,00	ACC BANC BNC        9MR10	2010/01/25	2009/12/09	BD88	Achat	L05144	20 000	99,900	(19 980,50)	194,00	0,00	0,00	0,50	0,000	114 450,97	300001-NA
A10662	1,00000000	ACH	2009/12/13	0,00	2e Achat CSB	VALIDATIONS CALC	300001	0,00	0,000		0,00	OEC CS52        2%  1NV17	2010/01/25	2009/12/08	BD88	Achat	CSBCS52	1 000	160,000	(1 600,50)	16,00	0,00	0,00	0,50	0,000	134 431,47	300001-NA
416516	1,00000000	ACH	2009/12/08	0,00	MFC remplace BCE exercise du CALL	VALIDATIONS CALC	300001	0,00	0,000		0,00	FINANCIERE MANUVIE CORP	2010/01/25	2009/12/04	BD88	Achat	MFC	100	18,000	(1 818,50)	18,00	0,00	0,00	0,50	0,000	136 031,97	300001-NA
832566	1,00000000	EXE	2009/12/04	0,00	MFC remplace Exercise CALL BCE	VALIDATIONS CALC	300001	0,00	0,000		(1 010,50)	CALL-100 MFC'11     JAN@9	2010/01/25	2009/12/04	BD88	Exercice	VCF.AZ	(1)	0,000	0,00	0,00	(1 010,50)	0,00	0,00	0,000	137 850,47	300001-NA
M89953	1,00000000	REM	2009/12/01	49,50	Remb PRIN-Bell	VALIDATIONS CALC	300001	0,00	0,000		0,00	PRIN-B.C. PROV      1DC09	2010/01/25	2009/12/01	BD88	Remboursement	M89953	(10 000)	100,000	10 000,00	0,00	0,00	0,00	0,00	0,000	137 850,47	300001-NA
U63676	1,00000000	ACH	2009/12/03	0,00	OTF remplace CSB RS47	VALIDATIONS CALC	300001	0,00	0,000		0,00	OTF QUE  R  4.25%A  3OC13	2010/01/25	2009/12/01	BD88	Achat	U63676	10 000	100,000	(10 071,50)	100,00	0,00	(71,03)	0,50	0,000	127 850,47	300001-NA
070623	1,00000000	ACH	2009/12/03	0,00	Achat BCE	VALIDATIONS CALC	300001	0,00	0,000		0,00	BCE INC	2010/01/25	2009/12/01	BD88	Achat	BCE	100	28,000	(2 828,50)	28,00	0,00	0,00	0,50	0,000	137 921,97	300001-NA
986031	1,00000000	DIV	2009/11/30	0,00	DRIP TML207 remplace OGF207	VALIDATIONS CALC	300001	0,00	0,000		0,00	F/T MCH MON       /N	2010/01/25	2009/11/30	BD88	Dividendes	TML204	0,862	10,000	0,00	0,00	0,00	0,00	0,00	0,000	145 950,47	300001-NA
995321	1,00000000	DIV	2009/11/30	0,00	AGF420 remplace DRIP OGF305	VALIDATIONS CALC	300001	0,00	0,000		0,00	AGF OBL CDN R/E /S/N	2010/01/25	2009/11/30	BD88	Dividendes	AGF420	44,352	6,150	0,00	0,00	0,00	0,00	0,00	0,000	145 950,47	300001-NA
491520	1,00000000	DIV	2009/11/30	0,00	Spin-Off du titre BCE vers NT 1.57*100 = 157	VALIDATIONS CALC	300001	0,00	0,000		0,00	NORTEL NETWORKS CORP	2010/01/25	2009/11/30	BD88	Dividendes	NT	157	80,250	0,00	0,00	0,00	0,00	0,00	0,000	145 950,47	300001-NA
491520	1,00000000	SPL	2009/11/30	0,00	Split de 100 NT pour 200	VALIDATIONS CALC	300001	0,00	0,000		0,00	NORTEL NETWORKS CORP	2010/01/25	2009/11/30	BD88	Fractionnement	NT	100	0,000	0,00	0,00	0,00	0,00	0,00	0,000	145 950,47	300001-NA
79538U	1,00000000	VEN	2009/11/18	0,00	CALL SAP remplace CALL Transalta	VALIDATIONS CALC	300001	0,00	0,000		0,00	CALL-100 SAP       AVR@29	2010/01/25	2009/11/16	BD88	Vente	SAP.DC	(1)	2,000	197,50	2,00	0,00	0,00	0,50	0,000	145 950,47	300001-NA
240254	1,00000000	EXC	2009/11/11	0,00	EP.UN remplace PVG	VALIDATIONS CALC	300001	0,00	0,000		0,00	EPCOR POWER LPU         *	2010/01/25	2009/11/11	BD88	Échange	EP.UN	(100)	0,000	0,00	0,00	0,00	0,00	0,00	0,000	145 752,97	300001-NA
145505	1,00000000	EXC	2009/11/11	0,00	CPA.UN remplace Loblaws	VALIDATIONS CALC	300001	0,00	0,000		0,00	CAPITAL POWER INCOME LPU	2010/01/25	2009/11/11	BD88	Échange	CPA.UN	100	0,000	0,00	0,00	0,00	0,00	0,00	0,000	145 752,97	300001-NA
B87545	1,00000000	ACH	2009/11/05	0,00	2e achat PROV CB	VALIDATIONS CALC	300001	0,00	0,000		0,00	PROV C.B.     5.7% 18JN29	2010/01/25	2009/11/03	BD88	Achat	B87545	10 000	112,000	(11 418,53)	112,00	0,00	(218,03)	0,50	0,000	145 752,97	300001-NA
460009	1,00000000	DIV	2009/11/01	0,00	DRIP NA	VALIDATIONS CALC	300001	0,00	0,000		0,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/11/01	BD88	Dividendes	NA	5	56,390	0,00	0,00	0,00	0,00	0,00	0,000	157 171,50	300001-NA
460009	1,00000000	DIV	2009/11/01	0,00	Dividende de NA	VALIDATIONS CALC	300001	0,00	0,000		0,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/11/01	BD88	Dividendes	NA	0	0,000	31,15	0,00	0,00	0,00	0,00	0,000	157 171,50	300001-NA
995576	1,08000000	DIV	2009/10/31	0,00	GGF412 remplace DRIP TRI375	VALIDATIONS CALC	300001	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/10/31	BD88	Dividendes	GGF412	3,331	10,000	0,00	0,00	0,00	0,00	0,00	0,000	157 140,35	300001-NA
986031	1,00000000	DIV	2009/10/30	0,00	DRIP TML207 remplace OGF207	VALIDATIONS CALC	300001	0,00	0,000		0,00	F/T MCH MON       /N	2010/01/25	2009/10/30	BD88	Dividendes	TML204	0,834	10,000	0,00	0,00	0,00	0,00	0,00	0,000	157 140,35	300001-NA
995321	1,00000000	DIV	2009/10/30	0,00	AGF420 remplace DRIP OGF305	VALIDATIONS CALC	300001	0,00	0,000		0,00	AGF OBL CDN R/E /S/N	2010/01/25	2009/10/30	BD88	Dividendes	AGF420	43,555	6,110	0,00	0,00	0,00	0,00	0,00	0,000	157 140,35	300001-NA
N49627	1,00000000	ACH	2009/11/02	0,00	Achat CSB int. Courus	VALIDATIONS CALC	300001	0,00	0,000		0,00	OBL QC OTF R 5.20%M14JL14	2010/01/25	2009/10/29	BD88	Achat	N49627	1 000	100,000	(1 002,66)	10,00	0,00	(2,66)	0,50	0,000	157 140,35	300001-NA
A10662	1,00000000	ACH	2009/10/30	0,00	Achat pour CSB	VALIDATIONS CALC	300001	0,00	0,000		0,00	OEC CS52        2%  1NV17	2010/01/25	2009/10/28	BD88	Achat	CSBCS52	1 000	159,000	(1 590,50)	16,00	0,00	0,00	0,50	0,000	158 143,01	300001-NA
679175	1,00000000	DIV	2009/10/23	0,00	TCL.A remplace Dividende Noranda	VALIDATIONS CALC	300001	0,00	0,000		0,00	TRANSCONTINENTAL CL-A SV	2010/01/25	2009/10/23	BD88	Dividendes	TCL.A	500	0,000	80,00	0,00	0,00	0,00	0,00	0,000	159 733,51	300001-NA
070623	1,00000000	DIV	2009/10/15	0,00	Dividende	VALIDATIONS CALC	300001	0,00	0,000		0,00	BCE INC	2010/01/25	2009/10/15	BD88	Dividendes	BCE	0	0,000	40,50	0,00	0,00	0,00	0,00	0,000	159 653,51	300001-NA
377331	1,00000000	DIV	2009/10/14	0,00	Kraft remplace Div Dofasco	VALIDATIONS CALC	300001	0,00	0,000		0,00	KRAFT FOODS INC CL-A	2010/01/25	2009/10/14	BD88	Dividendes	KFT	0	0,000	145,00	0,00	0,00	0,00	0,00	0,000	159 613,01	300001-NA
285791	1,03000000	ACH	2009/10/16	0,00	achat Glaxo	VALIDATIONS CALC	300001	0,00	0,000		0,00	GLAXO SMITHKLINE-PLC-ADR	2010/01/25	2009/10/14	BD88	Achat	GSK	100	40,000	(4 160,50)	40,00	0,00	0,00	0,50	0,000	159 468,01	300001-NA
78811Q	1,00000000	VEN	2009/10/05	0,00	Vente d' un Put	VALIDATIONS CALC	300001	0,00	0,000		0,00	PUT -100 NA        AVR@50	2010/01/25	2009/10/01	BD88	Vente	NA.PJ	(1)	2,090	206,41	2,09	0,00	0,00	0,50	0,000	163 628,51	300001-NA
995576	1,07000000	DIV	2009/09/30	0,00	GGF412 remplace DRIP TRI375	VALIDATIONS CALC	300001	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/09/30	BD88	Dividendes	GGF412	3,210	10,000	0,00	0,00	0,00	0,00	0,00	0,000	163 422,10	300001-NA
986031	1,00000000	DIV	2009/09/30	0,00	DRIP TML207 remplace OGF207	VALIDATIONS CALC	300001	0,00	0,000		0,00	F/T MCH MON       /N	2010/01/25	2009/09/30	BD88	Dividendes	TML204	0,833	10,000	0,00	0,00	0,00	0,00	0,00	0,000	163 422,10	300001-NA
995321	1,00000000	DIV	2009/09/30	0,00	AGF420 remplace DRIP OGF305	VALIDATIONS CALC	300001	0,00	0,000		0,00	AGF OBL CDN R/E /S/N	2010/01/25	2009/09/30	BD88	Dividendes	AGF420	42,182	6,060	0,00	0,00	0,00	0,00	0,00	0,000	163 422,10	300001-NA
V61248	1,00000000	INT	2009/09/15	0,00	RSB intérêts	VALIDATIONS CALC	300001	0,00	0,000		0,00	N45 CMBS-A2 4.636%15MR13M	2010/01/25	2009/09/15	BD88	Intérêts	V61248	0	0,000	231,80	0,00	0,00	0,00	0,00	0,000	163 422,10	300001-NA
679175	1,00000000	ACH	2009/09/14	0,00	TCL.A remplace 2e Achat Noranda	VALIDATIONS CALC	300001	0,00	0,000		0,00	TRANSCONTINENTAL CL-A SV	2010/01/25	2009/09/10	BD88	Achat	TCL.A	500	10,000	(5 010,50)	10,00	0,00	0,00	0,50	0,000	163 190,30	300001-NA
995321	1,00000000	ACH	2009/09/14	0,00	AGF420 remplace OGF305	VALIDATIONS CALC	300001	0,00	0,000		0,00	AGF OBL CDN R/E /S/N	2010/01/25	2009/09/10	BD88	Achat	AGF420	1 868,112	6,000	(11 208,67)	0,00	0,00	0,00	0,00	0,000	168 200,80	300001-NA
	1,00000000	JNL	2009/09/01	0,00	correction intérêt mensuel	VALIDATIONS CALC	300001	(1 000,00)	0,000		0,00	SOLDE ( CAD )	2010/01/25	2009/09/01	BD88	Journal	1CAD	0,00	0,000	(1 000,00)	0,00	0,00	0,00	0,00	0,000	179 409,47	300001-NA
	1,00000000	DEP	2009/09/01	0,00	Depot	VALIDATIONS CALC	300001	8 100,00	0,000		0,00	SOLDE ( CAD )	2010/01/25	2009/09/01	BD88	Dépôt	1CAD	0,00	0,000	8 100,00	0,00	0,00	0,00	0,00	0,000	180 409,47	300001-NA
A21479	1,00000000	REM	2009/09/01	0,00	Remb oblig. Gouv. Can	VALIDATIONS CALC	300001	0,00	0,000		100,00	CANADA S-XT69 4.25% 1SP09	2010/01/25	2009/09/01	BD88	Remboursement	A21479	(10 000)	100,000	10 000,00	0,00	100,00	0,00	0,00	0,000	172 309,47	300001-NA
A21479	1,00000000	INT	2009/09/01	0,00	Intérêt échéance Canada	VALIDATIONS CALC	300001	0,00	0,000		0,00	CANADA S-XT69 4.25% 1SP09	2010/01/25	2009/09/01	BD88	Intérêts	A21479	0	0,000	212,50	0,00	0,00	0,00	0,00	0,000	162 309,47	300001-NA
995576	1,09550000	DIV	2009/08/31	0,00	GGF412 remplace DRIP TRI375	VALIDATIONS CALC	300001	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/08/31	BD88	Dividendes	GGF412	3,325	10,000	0,00	0,00	0,00	0,00	0,00	0,000	162 096,97	300001-NA
	1,00000000	INT	2009/08/31	0,00	Interet mensuel	VALIDATIONS CALC	300001	0,00	0,000		0,00	SOLDE ( CAD )	2010/01/25	2009/08/31	BD88	Intérêts	1CAD	0,00	0,000	325,56	0,00	0,00	0,00	0,00	0,000	162 096,97	300001-NA
986031	1,00000000	DIV	2009/08/31	0,00	DRIP TML207 remplace OGF207	VALIDATIONS CALC	300001	0,00	0,000		0,00	F/T MCH MON       /N	2010/01/25	2009/08/31	BD88	Dividendes	TML204	0,899	10,000	0,00	0,00	0,00	0,00	0,00	0,000	161 771,41	300001-NA
R13369	1,10000000	ACH	2009/08/19	0,00	Oblig ALCAN remplace NY Tel	VALIDATIONS CALC	300001	0,00	0,000		0,00	ALCAN INC U$  5.2% 15JA14	2010/01/25	2009/08/17	BD88	Achat	R13369	10 000	99,582	(10 009,99)	99,00	0,00	(51,29)	0,50	0,000	161 771,41	300001-NA
M80675	1,00000000	ACH	2009/08/19	0,00	OER période oblig	VALIDATIONS CALC	300001	0,00	0,000		0,00	OER-HYQ-11% 15FV96-15AU20	2010/01/25	2009/08/17	BD88	Achat	M80675	10 000	155,000	(15 512,46)	155,00	0,00	(11,96)	0,50	0,000	171 781,40	300001-NA
460009	1,00000000	DIV	2009/08/01	0,00	DRIP NA	VALIDATIONS CALC	300001	0,00	0,000		0,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/08/01	BD88	Dividendes	NA	5	58,110	0,00	0,00	0,00	0,00	0,00	0,000	187 293,86	300001-NA
460009	1,00000000	DIV	2009/08/01	0,00	Dividende de NA	VALIDATIONS CALC	300001	0,00	0,000		0,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/08/01	BD88	Dividendes	NA	0	0,000	19,45	0,00	0,00	0,00	0,00	0,000	187 293,86	300001-NA
995576	1,07950000	DIV	2009/07/31	0,00	GGF412 remplace DRIP TRI375	VALIDATIONS CALC	300001	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/07/31	BD88	Dividendes	GGF412	3,292	10,000	0,00	0,00	0,00	0,00	0,00	0,000	187 274,41	300001-NA
986031	1,00000000	DIV	2009/07/31	0,00	DRIP TML207 remplace OGF207	VALIDATIONS CALC	300001	0,00	0,000		0,00	F/T MCH MON       /N	2010/01/25	2009/07/31	BD88	Dividendes	TML204	2,520	10,000	0,00	0,00	0,00	0,00	0,00	0,000	187 274,41	300001-NA
	1,00000000	INT	2009/07/31	0,00	Interet mensuel	VALIDATIONS CALC	300001	0,00	0,000		0,00	SOLDE ( CAD )	2010/01/25	2009/07/31	BD88	Intérêts	1CAD	0,00	0,000	348,32	0,00	0,00	0,00	0,00	0,000	187 274,41	300001-NA
070623	1,00000000	DIV	2009/07/15	0,00	Dividende	VALIDATIONS CALC	300001	0,00	0,000		0,00	BCE INC	2010/01/25	2009/07/15	BD88	Dividendes	BCE	0	0,000	38,50	0,00	0,00	0,00	0,00	0,000	186 926,09	300001-NA
377331	1,00000000	DIV	2009/07/14	0,00	Kraft remplace Div Dofasco	VALIDATIONS CALC	300001	0,00	0,000		0,00	KRAFT FOODS INC CL-A	2010/01/25	2009/07/14	BD88	Dividendes	KFT	0	0,000	145,00	0,00	0,00	0,00	0,00	0,000	186 887,59	300001-NA
086986	1,15000000	ACH	2009/07/15	0,00	BAB remplace Brit-Air	VALIDATIONS CALC	300001	0,00	0,000		0,00	BRITISH AIRWYS SPON ADR	2010/01/25	2009/07/13	BD88	Achat	BAB	100	20,000	(2 320,50)	20,00	0,00	0,00	0,50	0,000	186 742,59	300001-NA
802708	1,00000000	ACH	2009/07/10	0,00	CALL NA EXPIRE	VALIDATIONS CALC	300001	0,00	0,000		0,00	CALL-100 NA        JAN@60	2010/01/25	2009/07/08	BD88	Achat	NA.AL	10	1,690	(1 707,40)	16,90	0,00	0,00	0,50	0,000	189 063,09	300001-NA
A12024	1,00000000	ACH	2009/07/06	0,00	CSBCS54N remplace CSBCS47	VALIDATIONS CALC	300001	0,00	0,000		0,00	OEC CS54 NCI  0.4%  1NV18	2010/01/25	2009/07/02	BD88	Achat	CSBCS54N	1 000	135,000	(1 350,50)	13,50	0,00	0,00	0,50	0,000	190 770,49	300001-NA
986031	1,00000000	DIV	2009/06/30	0,00	DRIP TML207 remplace OGF207	VALIDATIONS CALC	300001	0,00	0,000		0,00	F/T MCH MON       /N	2010/01/25	2009/06/30	BD88	Dividendes	TML204	1,737	10,000	0,00	0,00	0,00	0,00	0,00	0,000	192 120,99	300001-NA
995576	1,16250000	DIV	2009/06/30	0,00	GGF412 remplace DRIP TRI375	VALIDATIONS CALC	300001	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/06/30	BD88	Dividendes	GGF412	3,257	10,000	0,00	0,00	0,00	0,00	0,00	0,000	192 120,99	300001-NA
	1,00000000	INT	2009/06/30	0,00	Interet mensuel	VALIDATIONS CALC	300001	0,00	0,000		0,00	SOLDE ( CAD )	2010/01/25	2009/06/30	BD88	Intérêts	1CAD	0,00	0,000	473,68	0,00	0,00	0,00	0,00	0,000	192 120,99	300001-NA
040585	1,00000000	ACH	2009/06/16	0,00	AOT remplace Netgraphe	VALIDATIONS CALC	300001	0,00	0,000		0,00	ASCOT RES LTD	2010/01/25	2009/06/16	BD88	Achat	AOT	10 000	0,500	(5 050,50)	50,00	0,00	0,00	0,50	0,000	191 647,31	300001-NA
059960	1,00000000	DIV	2009/06/15	0,00	Div ABX	VALIDATIONS CALC	300001	0,00	0,000		0,00	BARRICK GOLD CORP	2010/01/25	2009/06/15	BD88	Dividendes	ABX	0	0,000	113,30	0,00	0,00	0,00	0,00	0,000	196 697,81	300001-NA
995576	1,09500000	DIV	2009/05/31	0,00	GGF412 remplace DRIP TRI375	VALIDATIONS CALC	300001	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/05/31	BD88	Dividendes	GGF412	3,283	10,000	0,00	0,00	0,00	0,00	0,00	0,000	196 584,51	300001-NA
	1,00000000	INT	2009/05/31	0,00	Interet mensuel	VALIDATIONS CALC	300001	0,00	0,000		0,00	SOLDE ( CAD )	2010/01/25	2009/05/31	BD88	Intérêts	1CAD	0,00	0,000	1 000,00	0,00	0,00	0,00	0,00	0,000	196 584,51	300001-NA
986031	1,00000000	DIV	2009/05/29	0,00	DRIP TML207 remplace OGF207	VALIDATIONS CALC	300001	0,00	0,000		0,00	F/T MCH MON       /N	2010/01/25	2009/05/29	BD88	Dividendes	TML204	3,684	10,000	0,00	0,00	0,00	0,00	0,00	0,000	195 584,51	300001-NA
836139	1,00000000	EXC	2009/05/28	0,00	LBIR remplace AXP.ir	VALIDATIONS CALC	300001	0,00	0,000		0,00	I/R-YELLOW PAGES INCM T/*	2010/01/25	2009/05/28	BD88	Échange	YLO.IR	(100)	0,000	0,00	0,00	0,00	0,00	0,00	0,000	195 584,51	300001-NA
388548	1,00000000	ACH	2009/06/01	0,00	achat LB remmplace AXP.ir	VALIDATIONS CALC	300001	0,00	0,000		0,00	BANQUE LAURENTIENNE CDA	2010/01/25	2009/05/28	BD88	Achat	LB	100	30,000	(3 000,00)	0,00	0,00	0,00	0,00	0,000	195 584,51	300001-NA
388548	1,00000000	DIV	2009/05/28	0,00	Dividende pour 100	VALIDATIONS CALC	300001	0,00	0,000		0,00	BANQUE LAURENTIENNE CDA	2010/01/25	2009/05/28	BD88	Dividendes	LB	0	0,000	34,00	0,00	0,00	0,00	0,00	0,000	198 584,51	300001-NA
	1,00000000	RET	2009/05/15	0,00	retrait	VALIDATIONS CALC	300001	(5 000,00)	0,000		0,00	SOLDE ( CAD )	2010/01/25	2009/05/15	BD88	Retrait	1CAD	0,00	0,000	(5 000,00)	0,00	0,00	0,00	0,00	0,000	198 550,51	300001-NA
162064	1,00000000	DIV	2009/05/15	0,00	CITI remplace Div Royal Bk	VALIDATIONS CALC	300001	0,00	0,000		0,00	CITIGROUP INC 1/1000 PF-T	2010/01/25	2009/05/15	BD88	Dividendes	C.PR.I	500	0,000	406,25	0,00	0,00	0,00	0,00	0,000	203 550,51	300001-NA
A02479	1,00000000	REM	2009/05/14	3,50	Remb bon du trésor CAD	VALIDATIONS CALC	300001	0,00	0,000		0,00	BONS TRES CDA      14MI09	2010/01/25	2009/05/14	BD88	Remboursement	A02479	(10 000)	100,000	10 000,00	0,00	0,00	0,00	0,00	0,000	203 144,26	300001-NA
986031	1,00000000	DIV	2009/04/30	0,00	DRIP TML207 remplace OGF207	VALIDATIONS CALC	300001	0,00	0,000		0,00	F/T MCH MON       /N	2010/01/25	2009/04/30	BD88	Dividendes	TML204	4,675	10,000	0,00	0,00	0,00	0,00	0,00	0,000	193 144,26	300001-NA
995576	1,19450000	DIV	2009/04/30	0,00	GGF412 remplace DRIP TRI375	VALIDATIONS CALC	300001	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/04/30	BD88	Dividendes	GGF412	3,175	10,000	0,00	0,00	0,00	0,00	0,00	0,000	193 144,26	300001-NA
	1,00000000	INT	2009/04/30	0,00	Interet mensuel	VALIDATIONS CALC	300001	0,00	0,000		0,00	SOLDE ( CAD )	2010/01/25	2009/04/30	BD88	Intérêts	1CAD	0,00	0,000	1 000,00	0,00	0,00	0,00	0,00	0,000	193 144,26	300001-NA
599751	1,00000000	ACH	2009/04/22	0,00	Achat SAP pour CALL	VALIDATIONS CALC	300001	0,00	0,000		0,00	SAPUTO INC	2010/01/25	2009/04/20	BD88	Achat	SAP	500	21,000	(10 521,50)	21,00	0,00	0,00	0,50	0,000	192 144,26	300001-NA
677200	1,00000000	ACH	2009/04/21	0,00	Achat Transalta	VALIDATIONS CALC	300001	0,00	0,000		0,00	TRANSALTA CORP	2010/01/25	2009/04/17	BD88	Achat	TA	200	19,000	(3 819,50)	19,00	0,00	0,00	0,50	0,000	202 665,76	300001-NA
V61248	1,00000000	ACH	2009/04/20	0,00	RSB période obligation	VALIDATIONS CALC	300001	0,00	0,000		0,00	N45 CMBS-A2 4.636%15MR13M	2010/01/25	2009/04/16	BD88	Achat	V61248	10 000	97,000	(9 918,08)	97,00	0,00	(217,58)	0,50	0,000	206 485,26	300001-NA
P45616	1,21000000	REM	2009/04/14	266,50	Export 20090414 remplace Remb bon du trésor US	VALIDATIONS CALC	300001	0,00	0,000		(515,00)	EXPORT DEV P/C U$  14AV09	2010/01/25	2009/04/14	BD88	Remboursement	P45616	(10 000)	100,000	12 100,00	0,00	(515,00)	0,00	0,00	0,000	216 403,34	300001-NA
416516	1,00000000	ACH	2009/04/10	0,00	Achat MFC pour option MFC	VALIDATIONS CALC	300001	0,00	0,000		0,00	FINANCIERE MANUVIE CORP	2010/01/25	2009/04/09	BD88	Achat	MFC	100	17,000	(1 717,50)	17,00	0,00	0,00	0,50	0,000	204 303,34	300001-NA
880516	1,00000000	ACH	2009/04/13	0,00	CWB.WT remplace Bon de souscription  WTS Nortel	VALIDATIONS CALC	300001	0,00	0,000		0,00	WTS-CDN WESTERN BK 2MAR14	2010/01/25	2009/04/09	BD88	Achat	CWB.WT	100	4,000	(404,50)	4,00	0,00	0,00	0,50	0,000	206 020,84	300001-NA
993928	1,23000000	ACH	2009/04/09	0,00	CIG580 remplace CIG492	VALIDATIONS CALC	300001	0,00	0,000		0,00	CI VAL MDL U$   /S/N	2010/01/25	2009/04/07	BD88	Achat	CIG580	100,000	7,150	(893,15)	7,15	0,00	0,00	0,00	0,000	206 425,34	300001-NA
975243	1,00000000	ACH	2009/04/09	0,00	FID259 remplace FRONT FID257	VALIDATIONS CALC	300001	0,00	0,000		0,00	FID REP ACT MDL-S /N	2010/01/25	2009/04/07	BD88	Achat	FID259	101,564	6,550	(671,79)	6,55	0,00	0,00	0,00	0,000	207 318,49	300001-NA
M85972	1,00000000	ACH	2009/04/09	0,00	PRIN-QUEBEC remplace coupons PRIN-Bell	VALIDATIONS CALC	300001	0,00	0,000		0,00	PRIN-QUEBEC         1AV26	2010/01/25	2009/04/07	BD88	Achat	M85972	10 000	37,000	(3 700,50)	47,00	0,00	0,00	0,50	0,000	207 990,28	300001-NA
832566	1,00000000	ACH	2009/04/09	0,00	CALL MFC remplace CALL BCE	VALIDATIONS CALC	300001	0,00	0,000		0,00	CALL-100 MFC'11     JAN@9	2010/01/25	2009/04/07	BD88	Achat	VCF.AZ	1	10,000	(1 010,50)	10,00	0,00	0,00	0,50	0,000	211 690,78	300001-NA
994506	1,00000000	ACH	2009/04/07	0,00	Achat Fonds FID581	VALIDATIONS CALC	300001	0,00	0,000		0,00	FID R/ACTIF CDN  S/N	2010/01/25	2009/04/03	BD88	Achat	FID581	146,341	20,500	(3 000,00)	0,00	0,00	0,00	0,00	0,000	212 701,28	300001-NA
986031	1,00000000	ACH	2009/04/07	0,00	TML204 remplace OGF207	VALIDATIONS CALC	300001	0,00	0,000		0,00	F/T MCH MON       /N	2010/01/25	2009/04/03	BD88	Achat	TML204	1 000,000	10,000	(10 000,00)	0,00	0,00	0,00	0,00	0,000	215 701,28	300001-NA
