"Name"	"Account No."	"IA Code"	"Type"	"Plan"	"Telephone 1"	"Telephone 2"	"Balance"	"Currency"	"Feuille A"	"Withdrawal frequency 2"	"Withdrawal frequency 1"	"Withdrawal amount 2"	"Withdrawal amount 1"	"Withdr. freq. start date 2"	"Withdr. freq. start date 1"	"Status"	"Sleeves"	"Reserves"	"Pro"	"Model Number"	"Model Name"	"Management Start Date"	"Last Transaction"	"Last Trade"	"Language"	"Joint Account"	"Full Name"	"Discretionary"	"Creation Date"	"Closing Date"	"Client No."	"Margin"	"Total Value"
"STEELE AGGIE"	"800000-LY"	"AC42"	"Y - Life Annuity"	""	"(450) 555-8918"	"(450) 555-7645"	"0.00"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"02/18/2009"	""	"French"	"No"	"AGGIE STEELE"	"Yes"	"01/01/2009"	""	"800000"	"n/a"	"0.00"
"STEELE AGGIE"	"800000-NA"	"AC42"	"A - Cash"	""	"(450) 555-8918"	"(450) 555-7645"	"0.00"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"Yes"	""	""	""	"11/19/2009"	""	"French"	"No"	"AGGIE STEELE"	"Yes"	"01/01/2009"	""	"800000"	"n/a"	"139,914.11"
"STUART CARTERS"	"800262-FS"	"BD66"	"S - Retirement Savings Plan"	""	"(450) 555-5369"	"(450) 555-2378"	"2,029.02"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/15/2010"	""	"English"	"No"	"CARTERS STUART"	"Yes"	"01/01/2009"	""	"800262"	"n/a"	"219,763.49"
"STUART CARTERS"	"800262-JW"	"BD66"	"W - Spousal - Retirement Income Funds"	""	"(450) 555-5369"	"(450) 555-2378"	"5,094.86"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/08/2010"	""	"English"	"No"	"CARTERS STUART"	"Yes"	"01/01/2009"	""	"800262"	"n/a"	"10,159.16"
"STUART CARTERS"	"800262-RE"	"BD66"	"E - Margin Long"	""	"(450) 555-5369"	"(450) 555-2378"	"11,925.24"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/18/2010"	""	"English"	"No"	"CARTERS STUART"	"Yes"	"01/01/2009"	""	"800262"	"0.00"	"251,962.30"
"STUART CARTERS"	"800262-SF"	"BD66"	"E - Margin Long"	""	"(450) 555-5369"	"(450) 555-2378"	"3,504.86"	"USD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"10/09/2009"	""	"English"	"No"	"CARTERS STUART"	"Yes"	"01/01/2009"	""	"800262"	"0.00"	"3,504.86"
"SWAN BELLA"	"800290-FS"	"BD66"	"S - Retirement Savings Plan"	""	""	""	"0.00"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"04/16/2004"	""	"English"	"No"	"BELLA SWAN"	"Yes"	"01/01/2009"	""	"800290"	"n/a"	"0.00"
"SWAN BELLA"	"800290-GT"	"BD66"	"T - Retirement Income Funds"	""	""	""	"542.89"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"12/31/2009"	""	"English"	"No"	"BELLA SWAN"	"Yes"	"01/01/2009"	""	"800290"	"n/a"	"163,883.31"
"SWAN BELLA"	"800290-JW"	"BD66"	"W - Spousal - Retirement Income Funds"	""	""	""	"8,683.94"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/04/2010"	""	"English"	"No"	"BELLA SWAN"	"Yes"	"01/01/2009"	""	"800290"	"n/a"	"10,742.72"
"SWAN BELLA"	"800290-NA"	"BD66"	"A - Cash"	""	""	""	"1,279.03"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"Yes"	""	""	""	"01/15/2010"	""	"English"	"No"	"BELLA SWAN"	"Yes"	"01/01/2009"	""	"800290"	"n/a"	"227,421.11"
"SWAN BELLA"	"800290-OB"	"BD66"	"A - Cash"	""	""	""	"0.00"	"USD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/28/2003"	""	"English"	"No"	"BELLA SWAN"	"Yes"	"01/01/2009"	""	"800290"	"n/a"	"0.00"
"TABAK BERANGERE"	"800248-NA"	"BD88"	"A - Cash"	""	"(450) 555-1478"	"(450) 555-9149"	"92,145.40"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"Yes"	""	""	""	"01/25/2010"	""	"French"	"No"	"BERANGERE TABAK"	"Yes"	"01/01/2009"	""	"800248"	"n/a"	"381,107.30"
"TABAK BERANGERE"	"800248-OB"	"BD88"	"A - Cash"	""	"(450) 555-1478"	"(450) 555-9149"	"35,615.77"	"USD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/11/2010"	""	"French"	"No"	"BERANGERE TABAK"	"Yes"	"01/01/2009"	""	"800248"	"n/a"	"546,355.07"
"TODOR ALARIE"	"800286-FS"	"AC42"	"S - Retirement Savings Plan"	""	"(450) 555-4812"	"(450) 555-2241"	"2,495.10"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/22/2010"	""	"French"	"No"	"ALARIE TODOR"	"Yes"	"01/01/2009"	""	"800286"	"n/a"	"686,162.13"
"TODOR ALARIE"	"800286-JW"	"AC42"	"W - Spousal - Retirement Income Funds"	""	"(450) 555-4812"	"(450) 555-2241"	"174.65"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"12/31/2009"	""	"French"	"No"	"ALARIE TODOR"	"Yes"	"01/01/2009"	""	"800286"	"n/a"	"7,255.15"
"TODOR ALARIE"	"800286-NA"	"AC42"	"A - Cash"	""	"(450) 555-4812"	"(450) 555-2241"	"0.00"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"Yes"	""	""	""	"03/05/2008"	""	"French"	"No"	"ALARIE TODOR"	"Yes"	"01/01/2009"	""	"800286"	"n/a"	"0.00"
"TODOR ALARIE"	"800286-OB"	"AC42"	"A - Cash"	""	"(450) 555-4812"	"(450) 555-2241"	"0.00"	"USD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"02/25/2008"	""	"French"	"No"	"ALARIE TODOR"	"Yes"	"01/01/2009"	""	"800286"	"n/a"	"0.00"
"TODOR ALARIE"	"800286-RE"	"AC42"	"E - Margin Long"	""	"(450) 555-4812"	"(450) 555-2241"	"1,206.81"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"12/31/2009"	""	"French"	"No"	"ALARIE TODOR"	"Yes"	"01/01/2009"	""	"800286"	"0.00"	"186,552.21"
"TODOR ALARIE"	"800286-SF"	"AC42"	"E - Margin Long"	""	"(450) 555-4812"	"(450) 555-2241"	"281.06"	"USD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/08/2010"	""	"French"	"No"	"ALARIE TODOR"	"Yes"	"01/01/2009"	""	"800286"	"0.00"	"221,676.46"
"TON ANNEMARIE"	"800040-FS"	"AC55"	"S - Retirement Savings Plan"	""	"5148075821"	""	"15,489.60"	"CAD"	"Yes"	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/20/2010"	""	"French"	"No"	"ANNEMARIE TON"	"Yes"	"01/01/2009"	""	"800040"	"n/a"	"557,554.59"
"TON ANNEMARIE"	"800040-RE"	"AC55"	"E - Margin Long"	""	"5148075821"	""	"16,048.24"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/22/2010"	""	"French"	"No"	"ANNEMARIE TON"	"Yes"	"01/01/2009"	""	"800040"	"0.00"	"671,647.02"
"TREMBLAY CHINDA"	"800084-NA"	"BD77"	"A - Cash"	""	"450 6626101B"	"1234567890"	"8,464.67"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"Yes"	""	""	""	"01/07/2010"	""	"English"	"Yes"	"CHINDA TREMBLAY"	"Yes"	"01/01/2009"	""	"800084"	"n/a"	"2,598,428.87"
"TREMBLAY CHINDA"	"800084-OB"	"BD77"	"A - Cash"	""	"450 6626101B"	"1234567890"	"680.19"	"USD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"11/30/2009"	""	"English"	"Yes"	"CHINDA TREMBLAY"	"Yes"	"01/01/2009"	""	"800084"	"n/a"	"680.19"
"TREN CIARAN"	"800278-RE"	"AC42"	"E - Margin Long"	""	"123 456 1111"	"123 456-2222"	"15,972.50"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/25/2010"	""	"French"	"No"	"CIARAN TREN"	"Yes"	"01/01/2009"	""	"800278"	"0.00"	"269,429.54"
"TRUEMAN AMARJIT"	"800236-GT"	"BD66"	"T - Retirement Income Funds"	""	""	""	"829.74"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/15/2010"	""	"French"	"No"	"AMARJIT TRUEMAN"	"Yes"	"01/01/2009"	""	"800236"	"n/a"	"162,436.61"
"TRUEMAN AMARJIT"	"800236-JJ"	"BD66"	"J -"	""	""	""	"3,739.67"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/22/2010"	""	"French"	"No"	"AMARJIT TRUEMAN"	"Yes"	"01/01/2009"	""	"800236"	"n/a"	"3,739.67"
"TRUEMAN AMARJIT"	"800236-NA"	"BD66"	"A - Cash"	""	""	""	"95,476.03"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"Yes"	""	""	""	"01/18/2010"	""	"French"	"No"	"AMARJIT TRUEMAN"	"Yes"	"01/01/2009"	""	"800236"	"n/a"	"922,332.15"
"TRUEMAN AMARJIT"	"800236-OB"	"BD66"	"A - Cash"	""	""	""	"10,647.24"	"USD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/25/2010"	""	"French"	"No"	"AMARJIT TRUEMAN"	"Yes"	"01/01/2009"	""	"800236"	"n/a"	"154,317.20"
"TRXIONS FONDS CI"	"300011-NA"	"BD88"	"A - Cash"	""	"(450) 555-4444"	"(450) 555-4441"	"21,400.00"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"Yes"	""	""	""	"01/25/2010"	"10/23/2009"	"French"	"No"	"TRXIONS FONDS CIBC"	"Yes"	"01/01/2009"	""	"300011"	"n/a"	"50,780.60"
"TRXIONS WEEKEND"	"300015-NA"	"BD88"	"A - Cash"	""	"(450) 555-4444"	"(450) 555-4441"	"3,292.60"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"Yes"	""	""	""	"01/25/2010"	"07/08/2009"	"French"	"No"	"TRXIONS WEEKEND"	"Yes"	"01/01/2009"	""	"300015"	"n/a"	"22,377.60"
"VALIDATION CR"	"300014-NA"	"BD88"	"A - Cash"	""	"(450) 555-4444"	"(450) 555-4441"	"26,764.47"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"Yes"	""	""	""	"01/25/2010"	"01/22/2010"	"French"	"No"	"VALIDATION CR"	"Yes"	"01/01/2009"	""	"300014"	"n/a"	"148,840.10"
"VALIDATIONS CALC"	"300001-NA"	"BD88"	"A - Cash"	"00d000004321"	"(450) 555-4444"	"(450) 555-4441"	"100,693.02"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"Yes"	""	""	""	"01/26/2010"	"01/25/2010"	"French"	"No"	"VALIDATIONS CALCULS"	"Yes"	"01/01/2009"	""	"300001"	"n/a"	"513,641.53"
"VALIDATIONS CALC"	"300008-NA"	"BD88"	"A - Cash"	""	"(450) 555-4444"	"(450) 555-4441"	"49,951.27"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"Yes"	""	""	""	"01/25/2010"	"01/22/2010"	"French"	"No"	"VALIDATIONS CALCULS"	"Yes"	"01/01/2009"	""	"300008"	"n/a"	"149,707.76"
"VALIDATIONS SEPA"	"300002-NA"	"BD88"	"A - Cash"	""	"(450) 555-4444"	"(450) 555-4441"	"101,122.40"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"Yes"	""	""	""	"01/26/2010"	"01/20/2010"	"French"	"No"	"VALIDATIONS SEPARATION LOT"	"Yes"	"01/01/2009"	""	"300002"	"n/a"	"257,326.06"
"VALIDATIONS SEPA"	"300002-OB"	"BD88"	"A - Cash"	""	"(450) 555-4444"	"(450) 555-4441"	"89,929.28"	"USD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/25/2010"	"01/21/2010"	"French"	"No"	"VALIDATIONS SEPARATION LOT"	"Yes"	"01/01/2009"	""	"300002"	"n/a"	"232,882.80"
"VILLENEUVE GILLE"	"800264-FS"	"BD66"	"S - Retirement Savings Plan"	""	"(450) 555-7022"	"(450) 555-6707"	"1,655.86"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/18/2010"	""	"French"	"No"	"GILLES VILLENEUVE"	"Yes"	"01/01/2009"	""	"800264"	"n/a"	"410,251.90"
"VILLENEUVE GILLE"	"800264-NA"	"BD66"	"A - Cash"	""	"(450) 555-7022"	"(450) 555-6707"	"3,415.56"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"Yes"	""	""	""	"01/25/2010"	""	"French"	"No"	"GILLES VILLENEUVE"	"Yes"	"01/01/2009"	""	"800264"	"n/a"	"737,355.09"
"VOSSEN CARROLL"	"800045-FS"	"AC55"	"S - Retirement Savings Plan"	""	"(450) 555-0531"	"(450) 555-6343"	"432.24"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	"09/25/2008"	"01/19/2010"	""	"French"	"No"	"CARROLL VOSSEN"	"Yes"	"01/01/2009"	""	"800045"	"n/a"	"157,744.60"
"VOSSEN CARROLL"	"800045-RE"	"AC55"	"E - Margin Long"	""	"(450) 555-0531"	"(450) 555-6343"	"0.00"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"12/07/2009"	""	"French"	"No"	"CARROLL VOSSEN"	"Yes"	"01/01/2009"	""	"800045"	"0.00"	"0.00"
"VOSSEN CARROLL"	"800045-SF"	"AC55"	"E - Margin Long"	""	"(450) 555-0531"	"(450) 555-6343"	"0.00"	"USD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"07/03/2007"	""	"French"	"No"	"CARROLL VOSSEN"	"Yes"	"01/01/2009"	""	"800045"	"0.00"	"0.00"
"VOYER BERNARD"	"800215-NA"	"AC43"	"A - Cash"	""	""	""	"18,819.75"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"Yes"	""	""	""	"01/21/2010"	""	"French"	"Yes"	"BERNARD VOYER"	"Yes"	"01/01/2009"	""	"800215"	"n/a"	"4,592,936.91"
"VOYER BERNARD"	"800215-OB"	"AC43"	"A - Cash"	""	""	""	"2,304.65"	"USD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/25/2010"	""	"French"	"Yes"	"BERNARD VOYER"	"Yes"	"01/01/2009"	""	"800215"	"n/a"	"156,069.93"
"WATKINS BOURKE"	"800004-JJ"	"AC42"	"J -"	""	"(450) 555-4522"	"(450) 555-6908"	"0.00"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"02/28/2008"	""	"French"	"No"	"BOURKE WATKINS"	"Yes"	"01/01/2009"	""	"800004"	"n/a"	"0.00"
"WATKINS BOURKE"	"800004-NA"	"AC42"	"A - Cash"	""	"(450) 555-4522"	"(450) 555-6908"	"0.00"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"Yes"	""	""	""	"04/23/2008"	""	"French"	"No"	"BOURKE WATKINS"	"Yes"	"01/01/2009"	""	"800004"	"n/a"	"0.00"
"WUSCHKE BRIAN"	"800226-JW"	"AC42"	"W - Spousal - Retirement Income Funds"	""	"4506626102"	"5146626102"	"0.00"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"08/12/2009"	""	"English"	"No"	"BRIAN WUSCHKE"	"Yes"	"01/01/2009"	""	"800226"	"n/a"	"0.00"
"WUSCHKE BRIAN"	"800226-LY"	"AC42"	"Y - Life Annuity"	""	"4506626102"	"5146626102"	"0.00"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"08/31/2009"	""	"English"	"No"	"BRIAN WUSCHKE"	"Yes"	"01/01/2009"	""	"800226"	"n/a"	"0.00"
"WUSCHKE BRIAN"	"800226-NA"	"AC42"	"A - Cash"	""	"4506626102"	"5146626102"	"0.00"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"Yes"	""	""	""	"12/01/2009"	""	"English"	"No"	"BRIAN WUSCHKE"	"Yes"	"01/01/2009"	""	"800226"	"n/a"	"0.00"
"YANIC GOBEILLE A"	"800011-FS"	"AC42"	"S - Retirement Savings Plan"	""	"(450) 555-8961"	"(450) 555-1871"	"0.00"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"12/02/2005"	""	"French"	"No"	"YANIC AUBUT GOBEILLE"	"Yes"	"01/01/2009"	""	"800011"	"n/a"	"0.00"
"YANIC GOBEILLE A"	"800011-GT"	"AC42"	"T - Retirement Income Funds"	""	"(450) 555-8961"	"(450) 555-1871"	"964.76"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/15/2010"	""	"French"	"No"	"YANIC AUBUT GOBEILLE"	"Yes"	"01/01/2009"	""	"800011"	"n/a"	"360,081.60"
"YANIC GOBEILLE A"	"800011-JW"	"AC42"	"W - Spousal - Retirement Income Funds"	""	"(450) 555-8961"	"(450) 555-1871"	"(4,889.24)"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/22/2010"	""	"French"	"No"	"YANIC AUBUT GOBEILLE"	"Yes"	"01/01/2009"	""	"800011"	"n/a"	"7,158.65"
"YANIC GOBEILLE A"	"800011-LV"	"AC42"	"N -"	""	"(450) 555-8961"	"(450) 555-1871"	"0.00"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"12/16/2005"	""	"French"	"No"	"YANIC AUBUT GOBEILLE"	"Yes"	"01/01/2009"	""	"800011"	"n/a"	"0.00"
"YANIC GOBEILLE A"	"800011-NA"	"AC42"	"A - Cash"	""	"(450) 555-8961"	"(450) 555-1871"	"5,014.19"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"Yes"	""	""	""	"01/22/2010"	""	"French"	"No"	"YANIC AUBUT GOBEILLE"	"Yes"	"01/01/2009"	""	"800011"	"n/a"	"598,443.93"
"YANIC GOBEILLE A"	"800011-ZM"	"AC42"	"O -"	""	"(450) 555-8961"	"(450) 555-1871"	"295.14"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/22/2010"	"12/04/2009"	"French"	"No"	"YANIC AUBUT GOBEILLE"	"Yes"	"01/01/2009"	""	"800011"	"n/a"	"257,977.43"
"YEKTA BERNI"	"800230-FS"	"AC43"	"S - Retirement Savings Plan"	"111577689U07"	"4506626102"	"5146626102"	"14,565.55"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/20/2010"	""	"French"	"Yes"	"BERNI YEKTA"	"Yes"	"01/01/2009"	""	"800230"	"n/a"	"584,906.62"
"YEKTA BERNI"	"800230-RE"	"AC43"	"E - Margin Long"	"114577689U09"	"4506626102"	"5146626102"	"2,971.95"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/08/2010"	""	"French"	"Yes"	"BERNI YEKTA"	"Yes"	"01/01/2009"	""	"800230"	"0.00"	"219,593.72"
"ZIMMERMANN AYUKO"	"800204-FS"	"BD66"	"S - Retirement Savings Plan"	""	"(450) 555-8255"	"(450) 555-5445"	"17,336.80"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/15/2010"	""	"French"	"No"	"AYUKO ZIMMERMANN"	"Yes"	"01/01/2009"	""	"800204"	"n/a"	"161,757.09"
"ZIMMERMANN AYUKO"	"800204-JW"	"BD66"	"W - Spousal - Retirement Income Funds"	""	"(450) 555-8255"	"(450) 555-5445"	"5,108.43"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"01/05/2010"	""	"French"	"No"	"AYUKO ZIMMERMANN"	"Yes"	"01/01/2009"	""	"800204"	"n/a"	"11,178.43"
"ZIMMERMANN AYUKO"	"800204-NA"	"BD66"	"A - Cash"	""	"(450) 555-8255"	"(450) 555-5445"	"28,573.36"	"CAD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"Yes"	""	""	""	"01/15/2010"	""	"French"	"No"	"AYUKO ZIMMERMANN"	"Yes"	"01/01/2009"	""	"800204"	"n/a"	"165,086.13"
"ZIMMERMANN AYUKO"	"800204-OB"	"BD66"	"A - Cash"	""	"(450) 555-8255"	"(450) 555-5445"	"0.00"	"USD"	""	""	""	"n/a"	"n/a"	""	""	"Open"	"No"	""	"No"	""	""	""	"09/22/2006"	""	"French"	"No"	"AYUKO ZIMMERMANN"	"Yes"	"01/01/2009"	""	"800204"	"n/a"	"0.00"
