"Nom"	"No compte"	"Code de CP"	"Type"	"Régime"	"Téléphone 1"	"Téléphone 2"	"Solde"	"Devise"	"PFSfrench_1"	"PFSfrench"	"Feuille F"	"Segments"	"Réserves"	"Pro"	"Nom modèle"	"Nom complet"	"No modèle"	"No client"	"Montant retrait 2"	"Montant retrait 1"	"Langue"	"Fréquence retrait 2"	"Fréquence retrait 1"	"État"	"Discrétionnaire"	"Dernier achat/vente"	"Dern. trans."	"Début fréq. retrait 2"	"Début fréq. retrait 1"	"Début de gestion"	"Date de fermeture"	"Création"	"Compte conjoint"	"Marge"	"Valeur totale"
"SERGE ALICK"	"800211-RE"	"AC42"	"E - Marge couvert"	""	"(450) 555-1057"	"(450) 555-2279"	"0,00"	"CAD"	""	""	""	"Non"	""	"Non"	""	"ALICK SERGE"	""	"800211"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2005/01/21"	""	""	""	""	"2009/01/01"	"Non"	"0,00"	"0,00"
"SERGE ALICK"	"800211-SF"	"AC42"	"E - Marge couvert"	""	"(450) 555-1057"	"(450) 555-2279"	"0,00"	"CAD"	""	""	""	"Non"	""	"Non"	""	"ALICK SERGE"	""	"800211"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2005/01/21"	""	""	""	""	"2009/01/01"	"Non"	"0,00"	"0,00"
"SERGE ALICK"	"800212-FS"	"BD88"	"S - Régime d'épargne-retraite"	""	"(450) 555-1057"	"(450) 555-2279"	"39 718,57"	"CAD"	""	""	""	"Non"	""	"Non"	""	"ALICK SERGE"	""	"800212"	"n/d"	"n/d"	"Anglais"	""	""	"Ouvert"	"Oui"	""	"2010/01/15"	""	""	""	""	"2009/01/01"	"Oui"	"n/d"	"430 447,35"
"SERGE ALICK"	"800212-JW"	"BD88"	"W - Fonds de revenus de retraite - Conjoint"	""	"(450) 555-1057"	"(450) 555-2279"	"86,40"	"CAD"	""	""	""	"Non"	""	"Non"	""	"ALICK SERGE"	""	"800212"	"n/d"	"n/d"	"Anglais"	""	""	"Ouvert"	"Oui"	""	"2009/02/03"	""	""	""	""	"2009/01/01"	"Oui"	"n/d"	"8 132,32"
"SERGE ALICK"	"800212-RE"	"BD88"	"E - Marge couvert"	""	"(450) 555-1057"	"(450) 555-2279"	"14 561,61"	"CAD"	""	""	""	"Non"	""	"Non"	""	"ALICK SERGE"	""	"800212"	"n/d"	"n/d"	"Anglais"	""	""	"Ouvert"	"Oui"	""	"2010/01/18"	""	""	""	""	"2009/01/01"	"Oui"	"0,00"	"229 165,23"
"SERGE ALICK"	"800212-SF"	"BD88"	"E - Marge couvert"	""	"(450) 555-1057"	"(450) 555-2279"	"(8 176,24)"	"USD"	""	""	""	"Non"	""	"Non"	""	"ALICK SERGE"	""	"800212"	"n/d"	"n/d"	"Anglais"	""	""	"Ouvert"	"Oui"	""	"2010/01/18"	""	""	""	""	"2009/01/01"	"Oui"	"0,00"	"72 437,12"
"SHERMANN ASSURAN"	"800242-GT"	"AC42"	"T - Fonds de revenu de retraite"	"00k000001534"	"(450) 555-6685"	"(450) 555-4013"	"7 584,18"	"CAD"	""	""	""	"Non"	""	"Non"	""	"ASSURANCE SHERMANN & FRERES (1996)"	""	"800242"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/20"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"342 826,58"
"SHERMANN ASSURAN"	"800242-JW"	"AC42"	"W - Fonds de revenus de retraite - Conjoint"	"00k000001534"	"(450) 555-6685"	"(450) 555-4013"	"(5 318,26)"	"CAD"	""	""	""	"Non"	""	"Non"	""	"ASSURANCE SHERMANN & FRERES (1996)"	""	"800242"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/20"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"10 806,90"
"SHERMANN ASSURAN"	"800242-RE"	"AC42"	"E - Marge couvert"	"00k000001534"	"(450) 555-6685"	"(450) 555-4013"	"96,78"	"CAD"	""	""	""	"Non"	""	"Non"	""	"ASSURANCE SHERMANN & FRERES (1996)"	""	"800242"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/20"	""	""	""	""	"2009/01/01"	"Non"	"0,00"	"242 878,26"
"SIDDALL BOUDRIAS"	"800015-NA"	"AC44"	"A - Comptant"	""	"(450) 555-3117"	"(450) 555-9586"	"0,00"	"CAD"	""	""	""	"Non"	""	"Oui"	""	"BOUDRIAS SIDDALL"	""	"800015"	"n/d"	"n/d"	"Anglais"	""	""	"Ouvert"	"Oui"	""	"2009/04/02"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"0,00"
"SIDDALL BOUDRIAS"	"800015-OB"	"AC44"	"A - Comptant"	""	"(450) 555-3117"	"(450) 555-9586"	"0,00"	"USD"	""	""	""	"Non"	""	"Non"	""	"BOUDRIAS SIDDALL"	""	"800015"	"n/d"	"n/d"	"Anglais"	""	""	"Ouvert"	"Oui"	""	"2009/04/28"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"0,00"
"SIDDALL BOUDRIAS"	"800015-RE"	"AC44"	"E - Marge couvert"	""	"(450) 555-3117"	"(450) 555-9586"	"0,00"	"CAD"	""	""	""	"Non"	""	"Non"	""	"BOUDRIAS SIDDALL"	""	"800015"	"n/d"	"n/d"	"Anglais"	""	""	"Ouvert"	"Oui"	""	"2009/04/02"	""	""	""	""	"2009/01/01"	"Non"	"0,00"	"0,00"
"SIDDALL BOUDRIAS"	"800015-SF"	"AC44"	"E - Marge couvert"	""	"(450) 555-3117"	"(450) 555-9586"	"0,00"	"USD"	""	""	""	"Non"	""	"Non"	""	"BOUDRIAS SIDDALL"	""	"800015"	"n/d"	"n/d"	"Anglais"	""	""	"Ouvert"	"Oui"	""	"2009/04/15"	""	""	""	""	"2009/01/01"	"Non"	"0,00"	"0,00"
"SIMARD AUGUSTINE"	"800070-FS"	"BD88"	"S - Régime d'épargne-retraite"	""	"(450) 555-1061"	"(450) 555-6970"	"0,00"	"CAD"	""	""	""	"Non"	""	"Non"	""	"AUGUSTINE SIMARD"	""	"800070"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"1995/06/16"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"0,00"
"SINAGRA AILLEEN"	"800266-FS"	"BD77"	"S - Régime d'épargne-retraite"	""	"(450) 555-0496"	"(450) 555-2389"	"184,78"	"CAD"	""	""	""	"Non"	""	"Non"	""	"AILLEEN SINAGRA"	""	"800266"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2009/12/29"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"438 654,19"
"SINAGRA AILLEEN"	"800266-JW"	"BD77"	"W - Fonds de revenus de retraite - Conjoint"	""	"(450) 555-0496"	"(450) 555-2389"	"0,00"	"CAD"	""	""	""	"Non"	""	"Non"	""	"AILLEEN SINAGRA"	""	"800266"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	""	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"0,00"
"SINAGRA AILLEEN"	"800266-LV"	"BD77"	"N -"	""	"(450) 555-0496"	"(450) 555-2389"	"79,78"	"CAD"	""	""	""	"Non"	""	"Non"	""	"AILLEEN SINAGRA"	""	"800266"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2009/12/31"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"209 116,86"
"SINAGRA AILLEEN"	"800266-RE"	"BD77"	"E - Marge couvert"	""	"(450) 555-0496"	"(450) 555-2389"	"0,55"	"CAD"	""	""	""	"Non"	""	"Non"	""	"AILLEEN SINAGRA"	""	"800266"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/22"	""	""	""	""	"2009/01/01"	"Non"	"0,00"	"174 331,65"
"SINNAEVE CANARDS"	"800233-FS"	"BD88"	"S - Régime d'épargne-retraite"	""	"(450) 555-8821"	"(450) 555-0001"	"0,00"	"CAD"	""	""	""	"Non"	""	"Non"	""	"CANARDS SINNAEVE"	""	"800233"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2006/12/07"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"0,00"
"SINNAEVE CANARDS"	"800233-GT"	"BD88"	"T - Fonds de revenu de retraite"	""	"(450) 555-8821"	"(450) 555-0001"	"1 958,30"	"CAD"	""	""	""	"Non"	""	"Non"	""	"CANARDS SINNAEVE"	""	"800233"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/07"	""	""	"2009/01/26"	""	"2009/01/01"	"Non"	"n/d"	"237 032,68"
"SINNAEVE CANARDS"	"800233-NA"	"BD88"	"A - Comptant"	""	"(450) 555-8821"	"(450) 555-0001"	"2 437,58"	"CAD"	""	""	""	"Non"	""	"Oui"	""	"CANARDS SINNAEVE"	""	"800233"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/18"	""	""	"2009/01/26"	""	"2009/01/01"	"Non"	"n/d"	"989 753,83"
"SKRUNDZ BEAUDOIN"	"800054-FS"	"BD88"	"S - Régime d'épargne-retraite"	""	""	""	"16 845,54"	"CAD"	""	""	""	"Non"	""	"Non"	""	"276 184 275"	""	"800054"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/25"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"293 587,61"
"SKRUNDZ BEAUDOIN"	"800054-JJ"	"BD88"	"J -"	""	""	""	"0,00"	"CAD"	""	""	"Oui"	"Non"	""	"Non"	""	"276 184 275"	""	"800054"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/21"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"0,00"
"SKRUNDZ BEAUDOIN"	"800054-JW"	"BD88"	"W - Fonds de revenus de retraite - Conjoint"	""	""	""	"0,00"	"CAD"	""	""	""	"Non"	""	"Non"	""	"276 184 275"	""	"800054"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2009/12/31"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"6 161,46"
"SKRUNDZ BEAUDOIN"	"800054-RE"	"BD88"	"E - Marge couvert"	""	""	""	"0,00"	"CAD"	""	""	""	"Non"	""	"Non"	""	"276 184 275"	""	"800054"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/08"	""	""	""	""	"2009/01/01"	"Non"	"0,00"	"153 325,24"
"STANTON CELINE"	"800005-GT"	"AC42"	"T - Fonds de revenu de retraite"	""	"(450) 555-1520"	"(450) 555-9455"	"0,00"	"CAD"	""	""	""	"Non"	""	"Non"	""	"CELINE STANTON"	""	"800005"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2009/12/01"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"0,00"
"STANTON CELINE"	"800005-RE"	"AC42"	"E - Marge couvert"	""	"(450) 555-1520"	"(450) 555-9455"	"0,00"	"CAD"	""	""	""	"Non"	""	"Non"	""	"CELINE STANTON"	""	"800005"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2009/04/13"	""	""	""	""	"2009/01/01"	"Non"	"0,00"	"0,00"
"STANTON CELINE"	"800005-SF"	"AC42"	"E - Marge couvert"	""	"(450) 555-1520"	"(450) 555-9455"	"0,00"	"USD"	""	""	""	"Non"	""	"Non"	""	"CELINE STANTON"	""	"800005"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2009/12/01"	""	""	""	""	"2009/01/01"	"Non"	"0,00"	"0,00"
"STEADWARD ANTOIN"	"800067-NA"	"BD66"	"A - Comptant"	""	"(450) 555-5536"	"(450) 555-6424"	"120,06"	"CAD"	""	""	""	"Non"	""	"Oui"	""	"ANTOINETTA STEADWARD"	""	"800067"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/04"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"120,06"
"STEADWARD ANTOIN"	"800067-OB"	"BD66"	"A - Comptant"	""	"(450) 555-5536"	"(450) 555-6424"	"1 523,77"	"USD"	""	""	""	"Non"	""	"Non"	""	"ANTOINETTA STEADWARD"	""	"800067"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	"2010/01/25"	"2010/01/25"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"125 262,54"
"STEADWARD ANTOIN"	"800067-RE"	"BD66"	"E - Marge couvert"	""	"(450) 555-5536"	"(450) 555-6424"	"10 723,72"	"CAD"	""	""	""	"Non"	""	"Non"	""	"ANTOINETTA STEADWARD"	""	"800067"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/25"	""	""	""	""	"2009/01/01"	"Non"	"0,00"	"3 186 721,38"
"STEADWARD ANTOIN"	"800067-SF"	"BD66"	"E - Marge couvert"	""	"(450) 555-5536"	"(450) 555-6424"	"3 453,39"	"USD"	""	""	""	"Non"	""	"Non"	""	"ANTOINETTA STEADWARD"	""	"800067"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/25"	""	""	""	""	"2009/01/01"	"Non"	"0,00"	"79 844,98"
"STEELE AGGIE"	"800000-GT"	"AC42"	"T - Fonds de revenu de retraite"	""	"(450) 555-8918"	"(450) 555-7645"	"0,00"	"CAD"	""	""	"Oui"	"Non"	""	"Non"	""	"AGGIE STEELE"	""	"800000"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2008/08/14"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"0,00"
"STEELE AGGIE"	"800000-JJ"	"AC42"	"J -"	""	"(450) 555-8918"	"(450) 555-7645"	"50,00"	"CAD"	""	""	""	"Non"	""	"Non"	""	"AGGIE STEELE"	""	"800000"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/21"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"50,00"
"STEELE AGGIE"	"800000-LY"	"AC42"	"Y - Rente viagère"	""	"(450) 555-8918"	"(450) 555-7645"	"0,00"	"CAD"	""	""	""	"Non"	""	"Non"	""	"AGGIE STEELE"	""	"800000"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2009/02/18"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"0,00"
"STEELE AGGIE"	"800000-NA"	"AC42"	"A - Comptant"	""	"(450) 555-8918"	"(450) 555-7645"	"0,00"	"CAD"	""	""	""	"Non"	""	"Oui"	""	"AGGIE STEELE"	""	"800000"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2009/11/19"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"139 914,11"
"STUART CARTERS"	"800262-FS"	"BD66"	"S - Régime d'épargne-retraite"	""	"(450) 555-5369"	"(450) 555-2378"	"2 029,02"	"CAD"	""	""	""	"Non"	""	"Non"	""	"CARTERS STUART"	""	"800262"	"n/d"	"n/d"	"Anglais"	""	""	"Ouvert"	"Oui"	""	"2010/01/15"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"219 763,49"
"STUART CARTERS"	"800262-JW"	"BD66"	"W - Fonds de revenus de retraite - Conjoint"	""	"(450) 555-5369"	"(450) 555-2378"	"5 094,86"	"CAD"	""	""	""	"Non"	""	"Non"	""	"CARTERS STUART"	""	"800262"	"n/d"	"n/d"	"Anglais"	""	""	"Ouvert"	"Oui"	""	"2010/01/08"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"10 159,16"
"STUART CARTERS"	"800262-RE"	"BD66"	"E - Marge couvert"	""	"(450) 555-5369"	"(450) 555-2378"	"11 925,24"	"CAD"	""	""	""	"Non"	""	"Non"	""	"CARTERS STUART"	""	"800262"	"n/d"	"n/d"	"Anglais"	""	""	"Ouvert"	"Oui"	""	"2010/01/18"	""	""	""	""	"2009/01/01"	"Non"	"0,00"	"251 962,30"
"STUART CARTERS"	"800262-SF"	"BD66"	"E - Marge couvert"	""	"(450) 555-5369"	"(450) 555-2378"	"3 504,86"	"USD"	""	""	""	"Non"	""	"Non"	""	"CARTERS STUART"	""	"800262"	"n/d"	"n/d"	"Anglais"	""	""	"Ouvert"	"Oui"	""	"2009/10/09"	""	""	""	""	"2009/01/01"	"Non"	"0,00"	"3 504,86"
"SWAN BELLA"	"800290-FS"	"BD66"	"S - Régime d'épargne-retraite"	""	""	""	"0,00"	"CAD"	""	""	""	"Non"	""	"Non"	""	"BELLA SWAN"	""	"800290"	"n/d"	"n/d"	"Anglais"	""	""	"Ouvert"	"Oui"	""	"2004/04/16"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"0,00"
"SWAN BELLA"	"800290-GT"	"BD66"	"T - Fonds de revenu de retraite"	""	""	""	"542,89"	"CAD"	""	""	""	"Non"	""	"Non"	""	"BELLA SWAN"	""	"800290"	"n/d"	"n/d"	"Anglais"	""	""	"Ouvert"	"Oui"	""	"2009/12/31"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"163 883,31"
"SWAN BELLA"	"800290-JW"	"BD66"	"W - Fonds de revenus de retraite - Conjoint"	""	""	""	"8 683,94"	"CAD"	""	""	""	"Non"	""	"Non"	""	"BELLA SWAN"	""	"800290"	"n/d"	"n/d"	"Anglais"	""	""	"Ouvert"	"Oui"	""	"2010/01/04"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"10 742,72"
"SWAN BELLA"	"800290-NA"	"BD66"	"A - Comptant"	""	""	""	"1 279,03"	"CAD"	""	""	""	"Non"	""	"Oui"	""	"BELLA SWAN"	""	"800290"	"n/d"	"n/d"	"Anglais"	""	""	"Ouvert"	"Oui"	""	"2010/01/15"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"227 421,11"
"SWAN BELLA"	"800290-OB"	"BD66"	"A - Comptant"	""	""	""	"0,00"	"USD"	""	""	""	"Non"	""	"Non"	""	"BELLA SWAN"	""	"800290"	"n/d"	"n/d"	"Anglais"	""	""	"Ouvert"	"Oui"	""	"2003/01/28"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"0,00"
"TABAK BERANGERE"	"800248-NA"	"BD88"	"A - Comptant"	""	"(450) 555-1478"	"(450) 555-9149"	"92 145,40"	"CAD"	""	""	""	"Non"	""	"Oui"	""	"BERANGERE TABAK"	""	"800248"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/25"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"381 107,30"
"TABAK BERANGERE"	"800248-OB"	"BD88"	"A - Comptant"	""	"(450) 555-1478"	"(450) 555-9149"	"35 615,77"	"USD"	""	""	""	"Non"	""	"Non"	""	"BERANGERE TABAK"	""	"800248"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/11"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"546 355,07"
"TODOR ALARIE"	"800286-FS"	"AC42"	"S - Régime d'épargne-retraite"	""	"(450) 555-4812"	"(450) 555-2241"	"2 495,10"	"CAD"	""	""	""	"Non"	""	"Non"	""	"ALARIE TODOR"	""	"800286"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/22"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"686 162,13"
"TODOR ALARIE"	"800286-JW"	"AC42"	"W - Fonds de revenus de retraite - Conjoint"	""	"(450) 555-4812"	"(450) 555-2241"	"174,65"	"CAD"	""	""	""	"Non"	""	"Non"	""	"ALARIE TODOR"	""	"800286"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2009/12/31"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"7 255,15"
"TODOR ALARIE"	"800286-NA"	"AC42"	"A - Comptant"	""	"(450) 555-4812"	"(450) 555-2241"	"0,00"	"CAD"	""	""	""	"Non"	""	"Oui"	""	"ALARIE TODOR"	""	"800286"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2008/03/05"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"0,00"
"TODOR ALARIE"	"800286-OB"	"AC42"	"A - Comptant"	""	"(450) 555-4812"	"(450) 555-2241"	"0,00"	"USD"	""	""	""	"Non"	""	"Non"	""	"ALARIE TODOR"	""	"800286"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2008/02/25"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"0,00"
"TODOR ALARIE"	"800286-RE"	"AC42"	"E - Marge couvert"	""	"(450) 555-4812"	"(450) 555-2241"	"1 206,81"	"CAD"	""	""	""	"Non"	""	"Non"	""	"ALARIE TODOR"	""	"800286"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2009/12/31"	""	""	""	""	"2009/01/01"	"Non"	"0,00"	"186 552,21"
"TODOR ALARIE"	"800286-SF"	"AC42"	"E - Marge couvert"	""	"(450) 555-4812"	"(450) 555-2241"	"281,06"	"USD"	""	""	""	"Non"	""	"Non"	""	"ALARIE TODOR"	""	"800286"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/08"	""	""	""	""	"2009/01/01"	"Non"	"0,00"	"221 676,46"
"TON ANNEMARIE"	"800040-FS"	"AC55"	"S - Régime d'épargne-retraite"	""	"5148075821"	""	"15 489,60"	"CAD"	""	""	"Oui"	"Non"	""	"Non"	""	"ANNEMARIE TON"	""	"800040"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/20"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"557 554,59"
"TON ANNEMARIE"	"800040-RE"	"AC55"	"E - Marge couvert"	""	"5148075821"	""	"16 048,24"	"CAD"	""	""	""	"Non"	""	"Non"	""	"ANNEMARIE TON"	""	"800040"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/22"	""	""	""	""	"2009/01/01"	"Non"	"0,00"	"671 647,02"
"TREMBLAY CHINDA"	"800084-NA"	"BD77"	"A - Comptant"	""	"450 6626101B"	"1234567890"	"8 464,67"	"CAD"	""	""	""	"Non"	""	"Oui"	""	"CHINDA TREMBLAY"	""	"800084"	"n/d"	"n/d"	"Anglais"	""	""	"Ouvert"	"Oui"	""	"2010/01/07"	""	""	""	""	"2009/01/01"	"Oui"	"n/d"	"2 598 428,87"
"TREMBLAY CHINDA"	"800084-OB"	"BD77"	"A - Comptant"	""	"450 6626101B"	"1234567890"	"680,19"	"USD"	""	""	""	"Non"	""	"Non"	""	"CHINDA TREMBLAY"	""	"800084"	"n/d"	"n/d"	"Anglais"	""	""	"Ouvert"	"Oui"	""	"2009/11/30"	""	""	""	""	"2009/01/01"	"Oui"	"n/d"	"680,19"
"TREN CIARAN"	"800278-RE"	"AC42"	"E - Marge couvert"	""	"123 456 1111"	"123 456-2222"	"15 972,50"	"CAD"	""	""	""	"Non"	""	"Non"	""	"CIARAN TREN"	""	"800278"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/25"	""	""	""	""	"2009/01/01"	"Non"	"0,00"	"269 429,54"
"TRUEMAN AMARJIT"	"800236-GT"	"BD66"	"T - Fonds de revenu de retraite"	""	""	""	"829,74"	"CAD"	""	""	""	"Non"	""	"Non"	""	"AMARJIT TRUEMAN"	""	"800236"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/15"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"162 436,61"
"TRUEMAN AMARJIT"	"800236-JJ"	"BD66"	"J -"	""	""	""	"3 739,67"	"CAD"	""	""	""	"Non"	""	"Non"	""	"AMARJIT TRUEMAN"	""	"800236"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/22"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"3 739,67"
"TRUEMAN AMARJIT"	"800236-NA"	"BD66"	"A - Comptant"	""	""	""	"95 476,03"	"CAD"	""	""	""	"Non"	""	"Oui"	""	"AMARJIT TRUEMAN"	""	"800236"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/18"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"922 332,15"
"TRUEMAN AMARJIT"	"800236-OB"	"BD66"	"A - Comptant"	""	""	""	"10 647,24"	"USD"	""	""	""	"Non"	""	"Non"	""	"AMARJIT TRUEMAN"	""	"800236"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	""	"2010/01/25"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"154 317,20"
"TRXIONS FONDS CI"	"300011-NA"	"BD88"	"A - Comptant"	""	"(450) 555-4444"	"(450) 555-4441"	"21 400,00"	"CAD"	""	""	""	"Non"	""	"Oui"	""	"TRXIONS FONDS CIBC"	""	"300011"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	"2009/10/23"	"2010/01/25"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"50 780,60"
"TRXIONS WEEKEND"	"300015-NA"	"BD88"	"A - Comptant"	""	"(450) 555-4444"	"(450) 555-4441"	"3 292,60"	"CAD"	""	""	""	"Non"	""	"Oui"	""	"TRXIONS WEEKEND"	""	"300015"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	"2009/07/08"	"2010/01/25"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"22 377,60"
"VALIDATION CR"	"300014-NA"	"BD88"	"A - Comptant"	""	"(450) 555-4444"	"(450) 555-4441"	"26 764,47"	"CAD"	""	""	""	"Non"	""	"Oui"	""	"VALIDATION CR"	""	"300014"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	"2010/01/22"	"2010/01/25"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"148 840,10"
"VALIDATIONS CALC"	"300001-NA"	"BD88"	"A - Comptant"	"00d000004321"	"(450) 555-4444"	"(450) 555-4441"	"100 693,02"	"CAD"	""	""	""	"Non"	""	"Oui"	""	"VALIDATIONS CALCULS"	""	"300001"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	"2010/01/25"	"2010/01/26"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"513 641,53"
"VALIDATIONS CALC"	"300008-NA"	"BD88"	"A - Comptant"	""	"(450) 555-4444"	"(450) 555-4441"	"49 951,27"	"CAD"	""	""	""	"Non"	""	"Oui"	""	"VALIDATIONS CALCULS"	""	"300008"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	"2010/01/22"	"2010/01/25"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"149 707,76"
"VALIDATIONS SEPA"	"300002-NA"	"BD88"	"A - Comptant"	""	"(450) 555-4444"	"(450) 555-4441"	"101 122,40"	"CAD"	""	""	""	"Non"	""	"Oui"	""	"VALIDATIONS SEPARATION LOT"	""	"300002"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	"2010/01/20"	"2010/01/26"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"257 326,06"
"VALIDATIONS SEPA"	"300002-OB"	"BD88"	"A - Comptant"	""	"(450) 555-4444"	"(450) 555-4441"	"89 929,28"	"USD"	""	""	""	"Non"	""	"Non"	""	"VALIDATIONS SEPARATION LOT"	""	"300002"	"n/d"	"n/d"	"Français"	""	""	"Ouvert"	"Oui"	"2010/01/21"	"2010/01/25"	""	""	""	""	"2009/01/01"	"Non"	"n/d"	"232 882,80"
